interacting_pair,sender_cell_type,receiver_cell_type,eligible_datasets,supporting_datasets,rank_sum,ligand_deg,receptor_deg,datasets,prevalence,activity,time,cluster,activity_cluster_0,eligible_cluster_0,activity_cluster_2,eligible_cluster_2,testable_other_clusters,max_other_activity,specificity
TNF_TNFRSF1B,Macrophage,Monocyte classical,2,2.0,1.1749649270482603,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5874824635241301,I-II,1,0.12825104001514326,8,0.0,4.0,2,0.12825104001514326,0.4592314235089869
CD44_TYROBP,cDC2,Mast cell,2,2.0,1.7717382154882155,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8858691077441078,I-II,1,0.42748588827386524,8,0.0,4.0,2,0.42748588827386524,0.4583832194702425
ICAM1_integrin_aXb2_complex,Monocyte classical,Macrophage alveolar,2,2.0,1.240053310886644,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.620026655443322,I-II,1,0.1622191435016255,7,0.03401898734177215,4.0,2,0.1622191435016255,0.45780751194169655
PVR_CD96,Macrophage alveolar,T cell CD4 dividing,2,2.0,1.079517396184063,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5397586980920315,I-II,1,0.08272528632296776,7,0.0,3.0,2,0.08272528632296776,0.4570334117690637
CCL3_CCR1,Monocyte classical,Macrophage,2,2.0,1.507442480359147,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7537212401795735,I-II,1,0.2972800327615359,8,0.0,4.0,2,0.2972800327615359,0.4564412074180376
CXCL2_DPP4,Monocyte classical,Mast cell,2,2.0,1.0048540965207633,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5024270482603816,I-II,1,0.04639963036678988,8,0.0,4.0,2,0.04639963036678988,0.45602741789359175
TNF_TNFRSF1B,myeloid dividing,Monocyte classical,2,2.0,1.1785283389450056,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5892641694725028,I-II,1,0.1334092867069981,8,0.0,2.0,2,0.1334092867069981,0.45585488276550473
VEGFA_FLT1,Mast cell,Monocyte classical,2,2.0,1.0460086980920313,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5230043490460157,I-II,1,0.0678509343763581,8,0.0,4.0,2,0.0678509343763581,0.4551534146696576
PDGFD_PDGFRB,NK cell,Fibroblast peribronchial,2,2.0,1.0724712401795735,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5362356200897868,I-II,1,0.08113115801427384,6,0.0,4.0,2,0.08113115801427384,0.4551044620755129
PTPRC_CD22,cDC2,Mast cell,2,2.0,1.6823583052749718,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8411791526374859,I-II,1,0.3886666698890152,8,0.0,4.0,2,0.3886666698890152,0.45251248274847067
CD52_SIGLEC10,Macrophage alveolar,Macrophage,2,2.0,1.4645552749719415,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7322776374859707,I-II,1,0.2797842685660353,7,0.10205696202531646,4.0,2,0.2797842685660353,0.45249336891993547
CXCL16_CXCR6,Macrophage alveolar,T cell CD4,2,2.0,1.3794753086419753,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6897376543209877,I-II,1,0.2387801869852567,7,0.05044843049327354,4.0,2,0.2387801869852567,0.45095746733573094
CCL20_CCR6,Monocyte classical,B cell,2,2.0,1.1505751964085298,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5752875982042649,I-II,1,0.12445308404104437,8,0.0,4.0,2,0.12445308404104437,0.4508345141632205
ANXA1_FPR2,myeloid dividing,Macrophage alveolar,2,2.0,1.5694514590347923,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7847257295173962,I-II,1,0.33390955908949416,7,0.0,2.0,2,0.33390955908949416,0.450816170427902
VEGFA_NRP1,Monocyte classical,Monocyte classical,2,2.0,1.1658529741863075,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5829264870931538,I-II,1,0.0792672610782236,8,0.13232168162494096,4.0,2,0.13232168162494096,0.4506048054682128
VEGFA_NRP1,Monocyte classical,Macrophage,2,2.0,1.449523007856341,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7247615039281705,I-II,1,0.24999725028576344,8,0.2750126313208924,4.0,2,0.2750126313208924,0.44974887260727814
CD44_TYROBP,Monocyte classical,T cell CD4 dividing,2,2.0,1.5251648428731763,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7625824214365882,I-II,1,0.31338821866852995,8,0.20697527948354588,3.0,2,0.31338821866852995,0.4491942027680582
ICAM1_integrin_aXb2_complex,Macrophage,NK cell,2,2.0,0.9628647586980921,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.48143237934904604,I-II,1,0.032751634916121694,8,0.0,4.0,2,0.032751634916121694,0.4486807444329243
PTPRC_CD22,cDC2,B cell,2,2.0,1.7654250841750843,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8827125420875421,I-II,1,0.4345872323840836,8,0.315641124552417,4.0,2,0.4345872323840836,0.44812530970345854
VEGFA_NRP2,Monocyte classical,Mast cell,2,2.0,0.9610760381593715,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.48053801907968574,I-II,1,0.03248182166092614,8,0.0,4.0,2,0.03248182166092614,0.44805619741875957
CCL3_CCR1,Monocyte classical,Macrophage alveolar,2,2.0,1.3864548260381593,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6932274130190796,I-II,1,0.24543424400080038,7,0.0,4.0,2,0.24543424400080038,0.44779316901827926
CD86_CTLA4,Macrophage,T cell CD4,2,2.0,1.136205808080808,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.568102904040404,I-II,1,0.12039591786313168,8,0.07678165325512037,4.0,2,0.12039591786313168,0.4477069861772723
PTPRC_CD22,myeloid dividing,Macrophage,2,2.0,1.182912457912458,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.591456228956229,I-II,1,0.14500773335704728,8,0.0,2.0,2,0.14500773335704728,0.44644849559918165
TNF_TNFRSF1B,cDC2,Monocyte classical,2,2.0,1.1092241863075196,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5546120931537598,I-II,1,0.10848719847123106,8,0.0,4.0,2,0.10848719847123106,0.44612489468252875
PVR_CD96,Macrophage,T cell CD4 dividing,2,2.0,0.9728745791245792,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4864372895622896,I-II,1,0.04076627807790731,8,0.0,3.0,2,0.04076627807790731,0.44567101148438226
GAS6_AXL,Plasma cell,cDC2,2,2.0,0.9786861672278339,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.48934308361391693,I-II,1,0.0,7,0.045405487823107694,4.0,2,0.045405487823107694,0.4439375957908092
ICAM1_integrin_aXb2_complex,Monocyte classical,Monocyte classical,2,2.0,1.4442445286195287,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7221222643097643,I-II,1,0.27835553516852035,8,0.14481491751523234,4.0,2,0.27835553516852035,0.443766729141244
APP_FPR2,Fibroblast peribronchial,myeloid dividing,2,2.0,1.0917999438832773,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5458999719416386,I-II,1,0.10264017777294294,6,0.0,2.0,2,0.10264017777294294,0.4432597941686957
ICAM1_integrin_aXb2_complex,Macrophage,Mast cell,2,2.0,0.9437815656565657,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.47189078282828284,I-II,1,0.02896644867785044,8,0.0,4.0,2,0.02896644867785044,0.4429243341504324
VEGFA_NRP1,Monocyte classical,Macrophage alveolar,2,2.0,1.3304363075196408,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6652181537598204,I-II,1,0.17322795492468512,7,0.22242279945946913,4.0,2,0.22242279945946913,0.4427953543003513
VEGFA_NRP1,Macrophage,Fibroblast peribronchial,2,2.0,1.036500420875421,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5182502104377105,I-II,1,0.07549020254168744,6,0.0,4.0,2,0.07549020254168744,0.44276000789602304
EREG_EGFR,Monocyte classical,Fibroblast peribronchial,2,2.0,1.2047313411896745,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6023656705948373,I-II,1,0.15966491660288304,6,0.0,4.0,2,0.15966491660288304,0.4427007539919542
PTPRC_CD22,T cell regulatory,B cell,2,2.0,1.923898709315376,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.961949354657688,I-II,1,0.5193560593361819,8,0.38241759847173074,4.0,2,0.5193560593361819,0.44259329532150615
VEGFA_NRP2,Monocyte classical,Macrophage,2,2.0,1.4223484848484849,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7111742424242424,I-II,1,0.25858671170450265,8,0.2689069946126295,4.0,2,0.2689069946126295,0.4422672478116129
VEGFA_NRP1,Macrophage,Macrophage alveolar,2,2.0,0.9417929292929292,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4708964646464646,I-II,1,0.028852161271891903,7,0.014240506329113924,4.0,2,0.028852161271891903,0.44204430337457273
CXCL16_CXCR6,Monocyte classical,T cell CD8 effector memory,2,2.0,1.0772867564534232,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5386433782267116,I-II,1,0.09789455752666426,8,0.0,4.0,2,0.09789455752666426,0.44074882070004734
CD44_TYROBP,Plasma cell,Macrophage alveolar,2,2.0,1.8312710437710438,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9156355218855219,I-II,1,0.0,7,0.4750596380955836,4.0,2,0.4750596380955836,0.4405758837899383
PVR_CD96,myeloid dividing,T cell CD4 dividing,2,2.0,1.0149200336700337,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5074600168350168,I-II,1,0.06809264533569073,8,0.0,2.0,2,0.06809264533569073,0.43936737149932614
VEGFA_NRP1,Monocyte classical,myeloid dividing,2,2.0,1.3111847643097643,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6555923821548821,I-II,1,0.2165447279288124,8,0.0,2.0,2,0.2165447279288124,0.43904765422606973
VEGFA_FLT1,Macrophage,cDC2,2,2.0,0.9481200897867564,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4740600448933782,I-II,1,0.01151549616150128,8,0.03639240506329114,4.0,2,0.03639240506329114,0.43766763983008705
PTPRC_MRC1,cDC2,cDC2,2,2.0,1.8279601571268238,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9139800785634119,I-II,1,0.4764217119355648,8,0.3294615856072206,4.0,2,0.4764217119355648,0.4375583666278471
TNFSF13B_TNFRSF13C,T cell CD4,B cell,2,2.0,0.9639941077441078,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4819970538720539,I-II,1,0.045120130793289734,8,0.0,4.0,2,0.045120130793289734,0.43687692307876413
VEGFA_NRP1,Macrophage,Macrophage,2,2.0,1.137135241301908,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.568567620650954,I-II,1,0.062426209283677515,8,0.13253095794741782,4.0,2,0.13253095794741782,0.4360366627035362
VEGFA_NRP1,Macrophage,myeloid dividing,2,2.0,0.9364583333333334,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4682291666666667,I-II,1,0.032396407230921936,8,0.0,2.0,2,0.032396407230921936,0.43583275943574473
CCL3_CCR1,Macrophage alveolar,Monocyte classical,2,2.0,0.9106271043771044,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4553135521885522,I-II,1,0.01955806490921646,7,0.0,4.0,2,0.01955806490921646,0.4357554872793357
CXCL16_CXCR6,Monocyte classical,T cell regulatory,2,2.0,1.0837647306397307,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5418823653198653,I-II,1,0.10693583492175832,8,0.07950949367088607,4.0,2,0.10693583492175832,0.43494653039810705
CXCL2_DPP4,Macrophage alveolar,T cell CD4 dividing,2,2.0,0.8641308922558922,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4320654461279461,I-II,1,0.0,7,0.0,3.0,2,0.0,0.4320654461279461
VEGFA_NRP2,cDC2,Macrophage alveolar,2,2.0,1.0165719696969697,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5082859848484849,I-II,1,0.07707466943730004,7,0.06645569620253164,4.0,2,0.07707466943730004,0.43121131541118485
ICAM1_integrin_aXb2_complex,Macrophage,Macrophage alveolar,2,2.0,1.1227798821548822,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5613899410774411,I-II,1,0.13089215847094599,7,0.0680379746835443,4.0,2,0.13089215847094599,0.4304977826064951
TNF_TNFRSF1B,Monocyte classical,Monocyte classical,2,2.0,1.1364127384960718,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5682063692480359,I-II,1,0.13804470052167403,8,0.0,4.0,2,0.13804470052167403,0.43016166872636186
ANXA1_FPR2,cDC2,Macrophage alveolar,2,2.0,1.4651094276094274,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7325547138047137,I-II,1,0.3024101337526539,7,0.21464916192005357,4.0,2,0.3024101337526539,0.4301445800520598
APP_TNFRSF21,Fibroblast peribronchial,Macrophage alveolar,2,2.0,1.048348063973064,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.524174031986532,I-II,1,0.09423038724835811,5,0.0,4.0,2,0.09423038724835811,0.4299436447381739
CD44_TYROBP,Monocyte classical,T cell CD4,2,2.0,1.4852553310886645,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7426276655443322,I-II,1,0.31273547007251395,8,0.16160840812470478,4.0,2,0.31273547007251395,0.4298921954718183
VEGFA_FLT1,Monocyte classical,cDC2,2,2.0,1.33513608305275,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.667568041526375,I-II,1,0.1349259287792908,8,0.2379554002260184,4.0,2,0.2379554002260184,0.42961264130035653
CD99_PILRA,myeloid dividing,Monocyte classical,2,2.0,1.2858235129068463,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6429117564534231,I-II,1,0.21451108358577103,8,0.0,2.0,2,0.21451108358577103,0.4284006728676521
PECAM1_CD38,Macrophage alveolar,Mast cell,2,2.0,0.9381102693602694,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4690551346801347,I-II,1,0.040874565506587135,7,0.0,4.0,2,0.040874565506587135,0.4281805691735476
ANXA1_FPR1,Monocyte classical,Macrophage,2,2.0,1.5586840628507295,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7793420314253647,I-II,1,0.3515048211594477,8,0.16715871516296646,4.0,2,0.3515048211594477,0.42783721026591703
VEGFA_NRP1,Monocyte classical,Fibroblast peribronchial,2,2.0,1.3902988215488215,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6951494107744107,I-II,1,0.267349486730697,6,0.0,4.0,2,0.267349486730697,0.42779992404371375
CXCL16_CXCR6,Mast cell,T cell regulatory,2,2.0,0.9792473344556678,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4896236672278339,I-II,1,0.06182470855843048,8,0.0,4.0,2,0.06182470855843048,0.42779895866940343
CD86_CTLA4,Macrophage,T cell CD8 effector memory,2,2.0,0.9687640291806958,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4843820145903479,I-II,1,0.058049248740099535,8,0.0,4.0,2,0.058049248740099535,0.4263327658502484
CCL3_CCR1,Macrophage,Macrophage alveolar,2,2.0,1.5482744107744109,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7741372053872054,I-II,1,0.34857959382135045,7,0.0,4.0,2,0.34857959382135045,0.425557611565855
CD52_SIGLEC10,B cell,Macrophage,2,2.0,1.6391694725028059,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8195847362514029,I-II,1,0.2808508382063804,8,0.3946550402346388,4.0,2,0.3946550402346388,0.4249296960167641
CCL3_CCR1,Macrophage alveolar,myeloid dividing,2,2.0,0.9390993265993266,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4695496632996633,I-II,1,0.04497645851500268,7,0.0,2.0,2,0.04497645851500268,0.4245732047846606
LTA_TNFRSF1B,T cell CD4 dividing,Monocyte classical,2,2.0,1.0186132154882155,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5093066077441077,I-II,1,0.08475447298307691,8,0.0,3.0,2,0.08475447298307691,0.4245521347610308
CXCL2_DPP4,Macrophage alveolar,Mast cell,2,2.0,0.8802258698092031,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.44011293490460157,I-II,1,0.01592266135911288,7,0.0,4.0,2,0.01592266135911288,0.4241902735454887
PECAM1_CD38,Macrophage,Plasma cell,2,2.0,0.9875,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.49375,I-II,1,0.0,7,0.07049940921970159,4.0,2,0.07049940921970159,0.4232505907802984
APP_TNFRSF21,Fibroblast peribronchial,Monocyte classical,2,2.0,1.0962015993265992,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5481007996632996,I-II,1,0.12491382645703634,6,0.0,4.0,2,0.12491382645703634,0.42318697320626325
CD86_CTLA4,Macrophage alveolar,T cell regulatory,2,2.0,1.5837612233445566,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7918806116722783,I-II,1,0.3694483548069858,7,0.2975545547901006,4.0,2,0.3694483548069858,0.4224322568652925
VEGFA_FLT1,Mast cell,myeloid dividing,2,2.0,1.041831509539843,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5209157547699215,I-II,1,0.09871934906380551,8,0.0,2.0,2,0.09871934906380551,0.42219640570611594
CD99_PILRA,T cell regulatory,Monocyte classical,2,2.0,1.0902707631874298,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5451353815937149,I-II,1,0.12326083243805905,8,0.0,4.0,2,0.12326083243805905,0.4218745491556558
CD99_PILRA,Macrophage,myeloid dividing,2,2.0,1.0270868406285074,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5135434203142537,I-II,1,0.0929339952714475,8,0.0,2.0,2,0.0929339952714475,0.4206094250428062
PTPRC_MRC1,T cell regulatory,Monocyte classical,2,2.0,1.904678731762065,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9523393658810325,I-II,1,0.5330550615939713,8,0.3967722116919692,4.0,2,0.5330550615939713,0.4192843042870612
PTPRC_MRC1,Plasma cell,Monocyte classical,2,2.0,1.0731271043771042,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5365635521885521,I-II,1,0.0,7,0.11758264919906962,4.0,2,0.11758264919906962,0.4189809029894825
ANXA1_FPR2,myeloid dividing,Monocyte classical,2,2.0,1.6265923120089787,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8132961560044893,I-II,1,0.39455725340392456,8,0.0,2.0,2,0.39455725340392456,0.4187389026005648
CD86_CTLA4,Monocyte classical,T cell CD8 effector memory,2,2.0,0.9219416386083052,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4609708193041526,I-II,1,0.042596673301108896,8,0.0,4.0,2,0.042596673301108896,0.41837414600304373
HLA-E_CD94:NKG2C,Plasma cell,NK cell,2,2.0,1.1928451178451178,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5964225589225589,I-II,1,0.0,7,0.1782055790091317,4.0,2,0.1782055790091317,0.4182169799134272
ICAM1_integrin_aXb2_complex,Mast cell,Monocyte classical,2,2.0,1.1522867564534232,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5761433782267116,I-II,1,0.15913538664916665,8,0.0,4.0,2,0.15913538664916665,0.4170079915775449
VEGFA_NRP2,cDC2,myeloid dividing,2,2.0,1.030138187429854,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.515069093714927,I-II,1,0.09856411289977644,8,0.0,2.0,2,0.09856411289977644,0.4165049808151506
VEGFA_FLT1,Monocyte classical,Macrophage,2,2.0,1.0654496352413019,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5327248176206509,I-II,1,0.08310298990342477,8,0.11632026452527161,4.0,2,0.11632026452527161,0.4164045530953793
CCL3_CCR1,Macrophage alveolar,Macrophage,2,2.0,1.0968434343434343,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5484217171717172,I-II,1,0.13205898565532687,7,0.0,4.0,2,0.13205898565532687,0.4163627315163903
ANXA1_FPR1,NK cell,Macrophage,2,2.0,1.4113706509539843,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7056853254769921,I-II,1,0.28965144667885817,8,0.1288379782711384,4.0,2,0.28965144667885817,0.41603387879813397
PLAU_PLAUR,Monocyte classical,Macrophage alveolar,2,2.0,1.208915544332211,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6044577721661055,I-II,1,0.18887421736295168,7,0.14240506329113925,4.0,2,0.18887421736295168,0.41558355480315384
VEGFA_FLT1,cDC2,Macrophage,2,2.0,0.9270237093153759,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.46351185465768796,I-II,1,0.04795529849070704,8,0.0,4.0,2,0.04795529849070704,0.41555655616698095
CCL3_CCR1,Macrophage alveolar,Macrophage alveolar,2,2.0,0.923800505050505,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4619002525252525,I-II,1,0.04685271894739662,7,0.0,4.0,2,0.04685271894739662,0.4150475335778559
CXCL2_DPP4,myeloid dividing,T cell CD4,2,2.0,0.8295279180695847,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.41476395903479235,I-II,1,0.0,8,0.0,2.0,2,0.0,0.41476395903479235
CD44_TYROBP,Macrophage,T cell CD4 dividing,2,2.0,1.4609918630751964,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7304959315375982,I-II,1,0.3161662419194407,8,0.18721461187214614,3.0,2,0.3161662419194407,0.41432968961815747
ENTPD1_ADORA3,cDC2,Macrophage,2,2.0,0.9236111111111112,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4618055555555556,I-II,1,0.04807688940991796,8,0.0,4.0,2,0.04807688940991796,0.41372866614563764
ANXA1_FPR3,T cell CD4 dividing,Macrophage alveolar,2,2.0,1.029233305274972,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.514616652637486,I-II,1,0.10114481129786526,7,0.0,3.0,2,0.10114481129786526,0.4134718413396208
TNF_TNFRSF1B,B cell,Monocyte classical,2,2.0,1.016354517396184,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.508177258698092,I-II,1,0.09482611540036784,8,0.0,4.0,2,0.09482611540036784,0.4133511432977242
PECAM1_CD38,Monocyte classical,Plasma cell,2,2.0,0.9490916105499438,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4745458052749719,I-II,1,0.0,7,0.06248262730879539,4.0,2,0.06248262730879539,0.41206317796617653
ANXA1_FPR1,T cell CD8 effector memory,Macrophage alveolar,2,2.0,1.5431292087542088,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7715646043771044,I-II,1,0.3595405058086169,7,0.0,4.0,2,0.3595405058086169,0.4120240985684875
CD99_PILRA,B cell,myeloid dividing,2,2.0,0.9010030864197531,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.45050154320987656,I-II,1,0.038522273936170214,8,0.0,2.0,2,0.038522273936170214,0.41197926927370637
VEGFA_NRP2,Mast cell,Macrophage alveolar,2,2.0,1.0108866442199775,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5054433221099888,I-II,1,0.09506575120084323,7,0.0,4.0,2,0.09506575120084323,0.4103775709091455
PTPRC_MRC1,T cell regulatory,myeloid dividing,2,2.0,1.9523428731762065,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9761714365881032,I-II,1,0.5660485793670249,8,0.0,2.0,2,0.5660485793670249,0.41012285722107833
ANXA1_FPR3,NK cell,cDC2,2,2.0,1.6531214927048261,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8265607463524131,I-II,1,0.4166822537975035,8,0.341806578139979,4.0,2,0.4166822537975035,0.40987849255490955
PLAU_PLAUR,Monocyte classical,myeloid dividing,2,2.0,1.313155864197531,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6565779320987655,I-II,1,0.24684444018914609,8,0.0,2.0,2,0.24684444018914609,0.4097334919096194
ANXA1_FPR1,Macrophage alveolar,Macrophage,2,2.0,1.7259083894500562,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8629541947250281,I-II,1,0.453501901728749,7,0.2417785977703451,4.0,2,0.453501901728749,0.4094522929962791
ANXA1_FPR3,T cell CD4 dividing,cDC2,2,2.0,1.42994879349046,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.71497439674523,I-II,1,0.2929433142761139,8,0.30560852273867894,3.0,2,0.30560852273867894,0.40936587400655106
VEGFA_NRP2,Mast cell,myeloid dividing,2,2.0,1.0172278338945007,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5086139169472503,I-II,1,0.10001455497932676,8,0.0,2.0,2,0.10001455497932676,0.40859936196792357
CD86_CTLA4,Macrophage,T cell regulatory,2,2.0,1.7204335016835017,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8602167508417509,I-II,1,0.4520800459342239,8,0.3879300155228821,4.0,2,0.4520800459342239,0.40813670490752696
CD99_PILRA,myeloid dividing,cDC2,2,2.0,1.02537177328844,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.51268588664422,I-II,1,0.10463854743009585,8,0.0,2.0,2,0.10463854743009585,0.40804733921412417
SEMA3C_NRP2,Macrophage alveolar,Macrophage,2,2.0,0.8574705387205388,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4287352693602694,I-II,1,0.020975902812047087,7,0.0,4.0,2,0.020975902812047087,0.4077593665482223
LTC4_byLTC4S_CYSLTR2,Mast cell,cDC2,2,2.0,0.8140116442199775,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.40700582210998876,I-II,1,0.0,8,0.0,4.0,2,0.0,0.40700582210998876
ICAM1_integrin_aXb2_complex,Monocyte classical,myeloid dividing,2,2.0,1.223712822671156,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.611856411335578,I-II,1,0.2050283892573736,8,0.0,2.0,2,0.2050283892573736,0.4068280220782044
ANXA1_FPR1,T cell CD4,Macrophage alveolar,2,2.0,1.5181467452300788,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7590733726150394,I-II,1,0.35409481056381686,7,0.0,4.0,2,0.35409481056381686,0.4049785620512225
TNF_TNFRSF1B,T cell CD4 dividing,cDC2,2,2.0,0.8474431818181818,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4237215909090909,I-II,1,0.018800229621125143,8,0.0,3.0,2,0.018800229621125143,0.40492136128796574
