interacting_pair,sender_cell_type,receiver_cell_type,eligible_datasets,supporting_datasets,rank_sum,ligand_deg,receptor_deg,datasets,prevalence,activity,time,cluster,activity_cluster_1,eligible_cluster_1,testable_other_clusters,max_other_activity,specificity
CD34_SELL,Endothelial cell venous,B cell,5,5.0,3.2081158533985876,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.6416231706797175,III-IV,0,0.0,5,1,0.0,0.6416231706797175
CD44_TYROBP,T cell CD8 naive,NK cell,4,3.0,2.560536803745463,False,True,Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.75,0.6401342009363657,III-IV,0,0.0,3,1,0.0,0.6401342009363657
APP_CD74,Endothelial cell venous,Fibroblast peribronchial,5,4.0,3.179840551333056,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.8,0.6359681102666113,III-IV,0,0.0,3,1,0.0,0.6359681102666113
ANXA1_FPR1,T cell CD8 naive,Monocyte classical,4,4.0,2.523880292717911,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,1.0,0.6309700731794777,III-IV,0,0.0,3,1,0.0,0.6309700731794777
HLA-E_CD94:NKG2C,Endothelial cell venous,NK cell,5,4.0,3.151446116641704,True,False,Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,0.8,0.6302892233283408,III-IV,0,0.0,4,1,0.0,0.6302892233283408
HLA-E_KLRC2,Endothelial cell venous,NK cell,5,4.0,3.151446116641704,True,False,Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,0.8,0.6302892233283408,III-IV,0,0.0,4,1,0.0,0.6302892233283408
GJC1_GJA1,Pericyte,Endothelial cell venous,3,3.0,1.8788802819214236,True,True,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,1.0,0.6262934273071412,III-IV,0,0.0,2,1,0.0,0.6262934273071412
APP_CD74,myeloid dividing,T cell CD4 dividing,2,2.0,1.87544534251396,True,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,1.0,0.93772267125698,III-IV,0,0.3117350019210714,3,1,0.3117350019210714,0.6259876693359085
COL3A1_ADGRG1,Fibroblast peribronchial,T cell NK-like,3,2.0,1.8716421329973079,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020,0.6666666666666666,0.6238807109991026,III-IV,0,0.0,3,1,0.0,0.6238807109991026
CD44_TYROBP,T cell CD8 naive,Mast cell,4,3.0,2.4634260740193525,False,True,Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.75,0.6158565185048381,III-IV,0,0.0,3,1,0.0,0.6158565185048381
CD34_SELL,Endothelial cell venous,T cell regulatory,5,5.0,3.076813941299514,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.6153627882599028,III-IV,0,0.0,5,1,0.0,0.6153627882599028
CCL5_CCR1,T cell NK-like,Macrophage alveolar,3,2.0,1.838927475532484,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020,0.6666666666666666,0.6129758251774947,III-IV,0,0.0,3,1,0.0,0.6129758251774947
HLA-E_CD94:NKG2A,Endothelial cell venous,T cell CD8 terminally exhausted,4,3.0,2.4331553917204,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,0.75,0.6082888479301,III-IV,0,0.0,3,1,0.0,0.6082888479301
HLA-E_KLRC1,Endothelial cell venous,T cell CD8 terminally exhausted,4,3.0,2.4331553917204,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,0.75,0.6082888479301,III-IV,0,0.0,3,1,0.0,0.6082888479301
PTPRC_MRC1,T cell CD8 naive,Macrophage alveolar,4,3.0,2.3857771476660443,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020,0.75,0.5964442869165111,III-IV,0,0.0,2,1,0.0,0.5964442869165111
LCK_CD8_receptor,T cell regulatory,T cell CD8 naive,4,4.0,2.3762506227693487,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,1.0,0.5940626556923372,III-IV,0,0.0,3,1,0.0,0.5940626556923372
COL4A1_ADGRG6,Pericyte,Pericyte,3,2.0,1.7754584260882882,True,False,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.6666666666666666,0.5918194753627627,III-IV,0,0.0,2,1,0.0,0.5918194753627627
ANXA1_FPR1,T cell NK-like,Monocyte classical,3,3.0,1.7737178447007613,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,1.0,0.5912392815669204,III-IV,0,0.0,4,1,0.0,0.5912392815669204
PECAM1_CD38,Endothelial cell venous,NK cell,5,4.0,2.953679552057789,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020;Zilionis_Klein_2019,0.8,0.5907359104115578,III-IV,0,0.0,4,1,0.0,0.5907359104115578
COL4A2_ADGRG6,Pericyte,Pericyte,3,2.0,1.7719773207619818,True,False,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.6666666666666666,0.5906591069206606,III-IV,0,0.0,2,1,0.0,0.5906591069206606
ANXA1_FPR1,T cell CD8 naive,cDC2,4,4.0,2.340291822691835,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,1.0,0.5850729556729588,III-IV,0,0.0,3,1,0.0,0.5850729556729588
PTPRC_MRC1,T cell NK-like,Macrophage alveolar,3,2.0,1.750994979381937,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020,0.6666666666666666,0.5836649931273123,III-IV,0,0.0,3,1,0.0,0.5836649931273123
PECAM1_CD38,Endothelial cell venous,myeloid dividing,4,3.0,2.332088199085816,True,False,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.75,0.583022049771454,III-IV,0,0.0,2,1,0.0,0.583022049771454
HLA-E_CD94:NKG2C,Endothelial cell venous,T cell CD8 terminally exhausted,4,3.0,2.329212164515147,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,0.75,0.5823030411287867,III-IV,0,0.0,3,1,0.0,0.5823030411287867
HLA-E_KLRC2,Endothelial cell venous,T cell CD8 terminally exhausted,4,3.0,2.329212164515147,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,0.75,0.5823030411287867,III-IV,0,0.0,3,1,0.0,0.5823030411287867
LCK_CD8_receptor,T cell CD8 terminally exhausted,T cell CD8 naive,4,4.0,2.3283144273542944,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,1.0,0.5820786068385736,III-IV,0,0.0,3,1,0.0,0.5820786068385736
PECAM1_CD38,Endothelial cell venous,Mast cell,5,4.0,2.9100622317558864,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.8,0.5820124463511773,III-IV,0,0.0,5,1,0.0,0.5820124463511773
HLA-E_CD94:NKG2C,Endothelial cell venous,T cell CD8 dividing,4,3.0,2.322396436079388,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,0.75,0.580599109019847,III-IV,0,0.0,3,1,0.0,0.580599109019847
HLA-E_KLRC2,Endothelial cell venous,T cell CD8 dividing,4,3.0,2.322396436079388,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,0.75,0.580599109019847,III-IV,0,0.0,3,1,0.0,0.580599109019847
LCK_CD8_receptor,T cell CD8 naive,T cell CD8 terminally exhausted,4,4.0,2.316095398452317,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,1.0,0.5790238496130793,III-IV,0,0.0,3,1,0.0,0.5790238496130793
NECTIN2_TIGIT,Endothelial cell venous,T cell CD8 terminally exhausted,4,4.0,2.313583939510015,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,1.0,0.5783959848775038,III-IV,0,0.0,3,1,0.0,0.5783959848775038
PECAM1_CD38,Endothelial cell venous,cDC2,5,4.0,2.8892888657072726,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.8,0.5778577731414545,III-IV,0,0.0,5,1,0.0,0.5778577731414545
CXCL8_ACKR1,myeloid dividing,Endothelial cell venous,4,3.0,2.305248694035835,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020,0.75,0.5763121735089588,III-IV,0,0.0,2,1,0.0,0.5763121735089588
CD52_SIGLEC10,T cell CD8 naive,myeloid dividing,4,3.0,2.3044445310817934,True,True,Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.75,0.5761111327704483,III-IV,0,0.0,2,1,0.0,0.5761111327704483
COL4A1_ADGRG6,Endothelial cell venous,Endothelial cell venous,5,5.0,2.8701045459234225,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.5740209091846845,III-IV,0,0.0,5,1,0.0,0.5740209091846845
ANXA1_FPR3,T cell CD8 naive,Macrophage,4,4.0,2.295738654946673,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,1.0,0.5739346637366682,III-IV,0,0.0,3,1,0.0,0.5739346637366682
CCL2_ACKR1,Macrophage,Endothelial cell venous,5,4.0,2.854942426800325,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.8,0.5709884853600651,III-IV,0,0.0,5,1,0.0,0.5709884853600651
APP_TNFRSF21,Endothelial cell venous,Fibroblast peribronchial,5,5.0,2.8414909182183163,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.5682981836436632,III-IV,0,0.0,3,1,0.0,0.5682981836436632
APP_TNFRSF21,Endothelial cell venous,Macrophage,5,5.0,2.839563154755978,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.5679126309511956,III-IV,0,0.0,5,1,0.0,0.5679126309511956
LCK_CD8_receptor,T cell NK-like,T cell CD8 terminally exhausted,3,3.0,1.6835406269477153,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,1.0,0.5611802089825718,III-IV,0,0.0,4,1,0.0,0.5611802089825718
PODXL_SELL,Endothelial cell venous,B cell,5,5.0,2.799612436016278,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.5599224872032555,III-IV,0,0.0,5,1,0.0,0.5599224872032555
PECAM1_CD38,Endothelial cell venous,T cell CD8 terminally exhausted,4,3.0,2.226248213474027,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020,0.75,0.5565620533685067,III-IV,0,0.0,3,1,0.0,0.5565620533685067
COL4A2_ADGRG6,Endothelial cell venous,Endothelial cell venous,5,5.0,2.7768366590191285,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.5553673318038257,III-IV,0,0.0,5,1,0.0,0.5553673318038257
LCK_CD8_receptor,T cell CD8 dividing,T cell CD8 naive,4,4.0,2.2166519881259408,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,1.0,0.5541629970314852,III-IV,0,0.0,3,1,0.0,0.5541629970314852
VEGFA_FLT1,Monocyte classical,Endothelial cell venous,5,5.0,2.7583954417998022,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.5516790883599605,III-IV,0,0.0,5,1,0.0,0.5516790883599605
CD44_TYROBP,T cell NK-like,NK cell,3,2.0,1.645891838028807,False,True,Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,0.6666666666666666,0.548630612676269,III-IV,0,0.0,4,1,0.0,0.548630612676269
CXCL14_CXCR4,myeloid dividing,T cell CD4 dividing,2,2.0,1.5995652621892695,True,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,1.0,0.7997826310946348,III-IV,0,0.2512624183544651,3,1,0.2512624183544651,0.5485202127401696
HLA-E_CD94:NKG2C,T cell CD8 naive,NK cell,4,3.0,2.193201069566122,False,False,Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.75,0.5483002673915305,III-IV,0,0.0,3,1,0.0,0.5483002673915305
CD34_SELL,Endothelial cell venous,T cell CD4,5,5.0,2.734747859840499,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.5469495719680998,III-IV,0,0.0,5,1,0.0,0.5469495719680998
ANXA1_FPR1,T cell NK-like,cDC2,3,3.0,1.6336180457137381,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,1.0,0.5445393485712461,III-IV,0,0.0,4,1,0.0,0.5445393485712461
ANXA1_FPR3,T cell NK-like,Macrophage,3,3.0,1.632994398826804,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,1.0,0.5443314662756014,III-IV,0,0.0,4,1,0.0,0.5443314662756014
HLA-E_CD94:NKG2A,T cell NK-like,T cell CD8 terminally exhausted,3,2.0,1.6321256649913047,False,False,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2,0.6666666666666666,0.5440418883304349,III-IV,0,0.0,4,1,0.0,0.5440418883304349
CD44_SELE,Mast cell,Endothelial cell venous,5,4.0,2.7190969449642433,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020;Zilionis_Klein_2019,0.8,0.5438193889928487,III-IV,0,0.0,5,1,0.0,0.5438193889928487
LCK_CD8_receptor,T cell regulatory,T cell NK-like,3,3.0,1.6223177546078391,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,1.0,0.5407725848692797,III-IV,0,0.0,4,1,0.0,0.5407725848692797
CD52_SIGLEC10,T cell CD8 naive,Macrophage,4,3.0,2.157413567310909,True,True,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.75,0.5393533918277272,III-IV,0,0.0,3,1,0.0,0.5393533918277272
LCK_CD8_receptor,T cell CD8 terminally exhausted,T cell NK-like,3,3.0,1.615066969781946,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,1.0,0.538355656593982,III-IV,0,0.0,4,1,0.0,0.538355656593982
PTPRC_MRC1,T cell NK-like,myeloid dividing,3,2.0,1.6122631836861565,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020,0.6666666666666666,0.5374210612287188,III-IV,0,0.0,3,1,0.0,0.5374210612287188
LCK_CD8_receptor,T cell NK-like,T cell CD8 dividing,3,3.0,1.6074014748293317,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,1.0,0.5358004916097773,III-IV,0,0.0,4,1,0.0,0.5358004916097773
CCL2_ACKR1,Fibroblast peribronchial,Endothelial cell venous,5,4.0,2.6766531962225297,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.8,0.535330639244506,III-IV,0,0.0,3,1,0.0,0.535330639244506
HLA-E_KLRK1,Endothelial cell venous,NK cell,5,3.0,2.6715691539372575,True,True,Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,0.6,0.5343138307874515,III-IV,0,0.0,4,1,0.0,0.5343138307874515
HLA-E_CD94:NKG2A,T cell NK-like,T cell CD8 dividing,3,2.0,1.602447439873092,False,False,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2,0.6666666666666666,0.534149146624364,III-IV,0,0.0,4,1,0.0,0.534149146624364
PTPRC_MRC1,T cell CD8 naive,myeloid dividing,4,3.0,2.13152066205191,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020,0.75,0.5328801655129775,III-IV,0,0.0,2,1,0.0,0.5328801655129775
PODXL_SELL,Endothelial cell venous,T cell regulatory,5,5.0,2.6544047291893773,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.5308809458378755,III-IV,0,0.0,5,1,0.0,0.5308809458378755
VEGFA_FLT1,Pericyte,Endothelial cell venous,3,3.0,1.588278443200374,False,True,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,1.0,0.529426147733458,III-IV,0,0.0,2,1,0.0,0.529426147733458
HLA-E_KLRK1,Endothelial cell venous,T cell CD8 effector memory,5,3.0,2.637658475265093,True,True,Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,0.6,0.5275316950530187,III-IV,0,0.0,5,1,0.0,0.5275316950530187
CD44_TYROBP,T cell NK-like,Mast cell,3,2.0,1.5774047095058696,False,True,Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,0.6666666666666666,0.5258015698352899,III-IV,0,0.0,4,1,0.0,0.5258015698352899
CD52_SIGLEC10,T cell NK-like,myeloid dividing,3,2.0,1.5697753419693812,True,False,Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,0.6666666666666666,0.5232584473231271,III-IV,0,0.0,3,1,0.0,0.5232584473231271
CD99_PILRA,Endothelial cell venous,Macrophage alveolar,5,4.0,2.593150232077579,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.8,0.5186300464155158,III-IV,0,0.0,3,1,0.0,0.5186300464155158
HLA-E_CD94:NKG2C,T cell NK-like,T cell CD8 terminally exhausted,3,2.0,1.551820394202581,False,False,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2,0.6666666666666666,0.5172734647341937,III-IV,0,0.0,4,1,0.0,0.5172734647341937
NECTIN2_TIGIT,Endothelial cell venous,T cell CD8 dividing,4,4.0,2.063863480953848,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,1.0,0.515965870238462,III-IV,0,0.0,3,1,0.0,0.515965870238462
LCK_CD8_receptor,T cell CD8 effector memory,T cell CD8 naive,4,4.0,2.0602229024706897,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,1.0,0.5150557256176724,III-IV,0,0.0,3,1,0.0,0.5150557256176724
HLA-E_CD94:NKG2C,T cell NK-like,T cell CD8 dividing,3,2.0,1.5312916245126096,False,False,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2,0.6666666666666666,0.5104305415042032,III-IV,0,0.0,4,1,0.0,0.5104305415042032
ADM_RAMP3,myeloid dividing,Endothelial cell venous,4,3.0,2.032875179967745,True,True,Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.75,0.5082187949919362,III-IV,0,0.0,2,1,0.0,0.5082187949919362
CCL2_ACKR1,Endothelial cell venous,Endothelial cell venous,5,4.0,2.5404566213824613,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020;Zilionis_Klein_2019,0.8,0.5080913242764923,III-IV,0,0.0,5,1,0.0,0.5080913242764923
CD52_SIGLEC10,T cell NK-like,Macrophage,3,2.0,1.5169980706430302,True,True,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2,0.6666666666666666,0.5056660235476768,III-IV,0,0.0,4,1,0.0,0.5056660235476768
CD34_SELL,Endothelial cell venous,Monocyte classical,5,5.0,2.5241779065710612,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.5048355813142122,III-IV,0,0.0,5,1,0.0,0.5048355813142122
COL4A1_ADGRG6,Endothelial cell venous,Pericyte,3,2.0,1.502671374552558,True,False,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.6666666666666666,0.500890458184186,III-IV,0,0.0,2,1,0.0,0.500890458184186
APP_TNFRSF21,Endothelial cell venous,myeloid dividing,4,3.0,1.9994656842065126,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020,0.75,0.49986642105162815,III-IV,0,0.0,2,1,0.0,0.49986642105162815
ANXA1_FPR1,Endothelial cell venous,Monocyte classical,5,4.0,2.4942055872557853,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.8,0.49884111745115706,III-IV,0,0.0,5,1,0.0,0.49884111745115706
LCK_CD8_receptor,T cell CD8 dividing,T cell NK-like,3,3.0,1.4945277890913944,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,1.0,0.4981759296971315,III-IV,0,0.0,4,1,0.0,0.4981759296971315
VEGFA_FLT1,myeloid dividing,Endothelial cell venous,4,4.0,1.982798728413326,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,1.0,0.4956996821033315,III-IV,0,0.0,2,1,0.0,0.4956996821033315
COL4A2_ADGRG6,Endothelial cell venous,Pericyte,3,2.0,1.48594216562056,True,False,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.6666666666666666,0.49531405520685334,III-IV,0,0.0,2,1,0.0,0.49531405520685334
PGF_NRP1,Pericyte,Endothelial cell venous,3,3.0,1.4658787577051857,True,True,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,1.0,0.48862625256839526,III-IV,0,0.0,2,1,0.0,0.48862625256839526
LCK_CD8_receptor,T cell NK-like,T cell NK-like,3,3.0,1.4604012321310167,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,1.0,0.4868004107103389,III-IV,0,0.0,4,1,0.0,0.4868004107103389
VEGFA_FLT1,cDC2,Endothelial cell venous,5,5.0,2.4290214643830077,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.48580429287660154,III-IV,0,0.0,5,1,0.0,0.48580429287660154
LCK_CD8_receptor,T cell CD8 naive,T cell CD8 naive,4,4.0,1.9214842211029652,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,1.0,0.4803710552757413,III-IV,0,0.0,3,1,0.0,0.4803710552757413
VEGFA_FLT1,Mast cell,Endothelial cell venous,5,4.0,2.398453743870739,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020;Zilionis_Klein_2019,0.8,0.47969074877414786,III-IV,0,0.0,5,1,0.0,0.47969074877414786
APP_CD74,Macrophage,T cell CD8 dividing,4,2.0,1.913279937986522,True,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.5,0.4783199844966305,III-IV,0,0.0,4,1,0.0,0.4783199844966305
CCL2_ACKR1,Monocyte classical,Endothelial cell venous,5,4.0,2.3891831391642953,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.8,0.4778366278328591,III-IV,0,0.0,5,1,0.0,0.4778366278328591
ANXA1_FPR1,Endothelial cell venous,myeloid dividing,4,3.0,1.901609503575289,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020,0.75,0.4754023758938222,III-IV,0,0.0,2,1,0.0,0.4754023758938222
APP_CD74,Macrophage alveolar,T cell CD8 dividing,4,2.0,1.9000645433166508,True,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.5,0.4750161358291627,III-IV,0,0.0,3,1,0.0,0.4750161358291627
CD34_SELP,Endothelial cell venous,Endothelial cell venous,5,4.0,2.3569290086576506,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.8,0.4713858017315301,III-IV,0,0.0,5,1,0.0,0.4713858017315301
LCK_CD8_receptor,T cell CD8 naive,T cell NK-like,3,3.0,1.412635141941756,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,1.0,0.470878380647252,III-IV,0,0.0,3,1,0.0,0.470878380647252
CD44_SELE,myeloid dividing,Endothelial cell venous,4,3.0,1.8812059457559813,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020,0.75,0.47030148643899533,III-IV,0,0.0,2,1,0.0,0.47030148643899533
ANXA1_FPR3,Endothelial cell venous,Macrophage,5,5.0,2.349590010078235,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.46991800201564704,III-IV,0,0.0,5,1,0.0,0.46991800201564704
ANXA1_FPR1,Endothelial cell venous,cDC2,5,4.0,2.3492286629628953,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.8,0.46984573259257906,III-IV,0,0.0,5,1,0.0,0.46984573259257906
LCK_CD8_receptor,T cell CD8 effector memory,T cell NK-like,3,3.0,1.398172506382967,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,1.0,0.4660575021276557,III-IV,0,0.0,4,1,0.0,0.4660575021276557
