interacting_pair,sender_cell_type,receiver_cell_type,eligible_datasets,supporting_datasets,rank_sum,ligand_deg,receptor_deg,datasets,prevalence,activity,time,cluster,activity_cluster_1,eligible_cluster_1,activity_cluster_2,eligible_cluster_2,testable_other_clusters,max_other_activity,specificity
CD44_TYROBP,Fibroblast peribronchial,NK cell dividing,2,2.0,1.4679388468516306,False,True,He_Fan_2021;Zuani_2024_NSCLC,1.0,0.7339694234258153,I-II,0,0.0,1,0.0,1.0,2,0.0,0.7339694234258153
CLU_TREM2_receptor,Ciliated,myeloid dividing,7,7.0,5.134100519137595,True,False,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.7334429313053707,I-II,0,0.0,1,0.0,1.0,2,0.0,0.7334429313053707
CD44_TYROBP,DC mature,pDC,6,5.0,4.39919185492138,True,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2,0.8333333333333334,0.7331986424868967,I-II,0,0.0,1,0.0,1.0,2,0.0,0.7331986424868967
ANXA1_FPR3,Ciliated,cDC2,7,7.0,5.126573405440317,True,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.7323676293486168,I-II,0,0.0,1,0.0,2.0,2,0.0,0.7323676293486168
APP_CD74,Fibroblast peribronchial,Ciliated,6,5.0,4.386246538960491,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;Zuani_2024_NSCLC,0.8333333333333334,0.7310410898267485,I-II,0,0.0,1,0.0,2.0,2,0.0,0.7310410898267485
ANXA1_FPR1,T cell CD8 naive,Monocyte non-classical,5,5.0,3.6536517786538107,False,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.7307303557307622,I-II,0,0.0,2,0.0,3.0,2,0.0,0.7307303557307622
HLA-E_CD94:NKG2C,T cell CD8 dividing,NK cell dividing,3,3.0,2.187534113037252,False,False,He_Fan_2021;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.729178037679084,I-II,0,0.0,1,0.0,1.0,2,0.0,0.729178037679084
CD52_SIGLEC10,Mast cell,Monocyte non-classical,5,5.0,3.6296435157028712,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.7259287031405742,I-II,0,0.0,2,0.0,3.0,2,0.0,0.7259287031405742
ANXA1_FPR1,NK cell,Monocyte non-classical,5,5.0,3.6285861874752254,False,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.7257172374950451,I-II,0,0.0,2,0.0,3.0,2,0.0,0.7257172374950451
PTPRC_MRC1,NK cell dividing,myeloid dividing,3,3.0,2.1744524062532276,True,True,He_Fan_2021;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.7248174687510759,I-II,0,0.0,1,0.0,1.0,2,0.0,0.7248174687510759
CCL5_CCR1,T cell NK-like,Monocyte non-classical,5,4.0,3.619297804134734,True,False,Chen_Zhang_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,0.8,0.7238595608269468,I-II,0,0.0,2,0.0,3.0,2,0.0,0.7238595608269468
APP_CD74,Fibroblast peribronchial,T cell CD8 terminally exhausted,6,5.0,4.337419063295078,True,False,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;Zuani_2024_NSCLC,0.8333333333333334,0.7229031772158464,I-II,0,0.0,2,0.0,4.0,2,0.0,0.7229031772158464
CD44_TYROBP,T cell CD8 dividing,pDC,7,6.0,5.058361661159879,False,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2,0.8571428571428571,0.7226230944514114,I-II,0,0.0,2,0.0,2.0,2,0.0,0.7226230944514114
CD44_TYROBP,T cell NK-like,pDC,7,6.0,5.034518279875207,False,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2,0.8571428571428571,0.7192168971250296,I-II,0,0.0,2,0.0,2.0,2,0.0,0.7192168971250296
CCL5_CCR1,T cell CD8 terminally exhausted,Monocyte non-classical,5,4.0,3.5869981508806834,True,False,Chen_Zhang_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,0.8,0.7173996301761367,I-II,0,0.0,2,0.0,3.0,2,0.0,0.7173996301761367
PECAM1_CD38,Monocyte non-classical,NK cell dividing,2,2.0,1.4340445174584118,True,True,UKIM-V-2;Zuani_2024_NSCLC,1.0,0.7170222587292059,I-II,0,0.0,1,0.0,1.0,2,0.0,0.7170222587292059
APP_CD74,Ciliated,T cell CD8 effector memory,7,6.0,5.018273276536721,True,False,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,0.8571428571428571,0.7168961823623887,I-II,0,0.0,1,0.0,2.0,2,0.0,0.7168961823623887
HLA-E_CD94:NKG2C,T cell CD4,NK cell dividing,3,3.0,2.14990379951818,False,False,He_Fan_2021;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.7166345998393933,I-II,0,0.0,1,0.0,1.0,2,0.0,0.7166345998393933
ANXA1_FPR1,T cell CD8 dividing,Monocyte non-classical,5,5.0,3.574142344194576,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.7148284688389153,I-II,0,0.0,2,0.0,3.0,2,0.0,0.7148284688389153
HLA-E_KLRC1,Fibroblast peribronchial,NK cell dividing,2,2.0,1.4294026284348864,False,True,He_Fan_2021;Zuani_2024_NSCLC,1.0,0.7147013142174432,I-II,0,0.0,1,0.0,1.0,2,0.0,0.7147013142174432
HLA-E_CD94:NKG2C,NK cell dividing,NK cell dividing,3,3.0,2.139936010112042,False,False,He_Fan_2021;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.7133120033706807,I-II,0,0.0,1,0.0,1.0,2,0.0,0.7133120033706807
CD99_PILRA,Fibroblast alveolar,Monocyte non-classical,3,3.0,2.136768320875663,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653,1.0,0.7122561069585543,I-II,0,0.0,1,0.0,1.0,2,0.0,0.7122561069585543
HLA-E_CD94:NKG2A,pDC,NK cell,8,8.0,5.679679165097669,False,False,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zilionis_Klein_2019;Zuani_2024_NSCLC,1.0,0.7099598956372086,I-II,0,0.0,2,0.0,3.0,2,0.0,0.7099598956372086
ANXA1_FPR1,Ciliated,myeloid dividing,7,7.0,4.96940120978974,True,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.7099144585413913,I-II,0,0.0,1,0.0,1.0,2,0.0,0.7099144585413913
CD44_TYROBP,Monocyte non-classical,pDC,5,4.0,3.533765740076326,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2,0.8,0.7067531480152651,I-II,0,0.0,2,0.0,2.0,2,0.0,0.7067531480152651
PTPRC_MRC1,NK cell dividing,cDC2,3,3.0,2.1193988826190635,True,True,He_Fan_2021;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.7064662942063545,I-II,0,0.0,1,0.0,1.0,2,0.0,0.7064662942063545
CCL5_CCR1,T cell CD8 effector memory,Monocyte non-classical,5,4.0,3.5210966851516123,True,False,Chen_Zhang_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,0.8,0.7042193370303225,I-II,0,0.0,2,0.0,3.0,2,0.0,0.7042193370303225
PTPRC_MRC1,T cell NK-like,myeloid dividing,7,6.0,4.929086789321339,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,0.8571428571428571,0.7041552556173342,I-II,0,0.0,2,0.0,1.0,2,0.0,0.7041552556173342
HLA-E_CD94:NKG2A,Fibroblast peribronchial,NK cell dividing,2,2.0,1.4039187574671446,False,False,He_Fan_2021;Zuani_2024_NSCLC,1.0,0.7019593787335723,I-II,0,0.0,1,0.0,1.0,2,0.0,0.7019593787335723
APP_CD74,Ciliated,T cell NK-like,7,6.0,4.909966064968102,True,False,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,0.8571428571428571,0.7014237235668717,I-II,0,0.0,1,0.0,2.0,2,0.0,0.7014237235668717
ANXA1_FPR3,Ciliated,myeloid dividing,7,7.0,4.88354617366643,True,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6976494533809185,I-II,0,0.0,1,0.0,1.0,2,0.0,0.6976494533809185
THY1_ADGRE2,Fibroblast peribronchial,Monocyte non-classical,4,4.0,2.7867843997725212,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Zuani_2024_NSCLC,1.0,0.6966960999431303,I-II,0,0.0,2,0.0,3.0,2,0.0,0.6966960999431303
CLU_TREM2_receptor,Ciliated,Macrophage alveolar,6,6.0,4.173575508288364,True,False,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6955959180480606,I-II,0,0.0,1,0.0,2.0,2,0.0,0.6955959180480606
APP_CD74,Ciliated,T cell CD8 naive,7,6.0,4.857964452085027,True,False,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,0.8571428571428571,0.6939949217264324,I-II,0,0.0,1,0.0,2.0,2,0.0,0.6939949217264324
CD44_TYROBP,myeloid dividing,cDC1,7,7.0,4.855181710765495,True,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6935973872522136,I-II,0,0.0,1,0.0,1.0,2,0.0,0.6935973872522136
ANXA1_FPR2,myeloid dividing,Monocyte non-classical,5,5.0,3.462695047316425,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6925390094632851,I-II,0,0.0,2,0.0,1.0,2,0.0,0.6925390094632851
CXCL12_CXCR4,Fibroblast peribronchial,T cell NK-like,6,5.0,4.146852491452412,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;Zuani_2024_NSCLC,0.8333333333333334,0.6911420819087354,I-II,0,0.0,2,0.0,3.0,2,0.0,0.6911420819087354
CD52_SIGLEC10,T cell CD8 terminally exhausted,myeloid dividing,8,7.0,5.52855655511536,True,True,He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zilionis_Klein_2019;Zuani_2024_NSCLC,0.875,0.69106956938942,I-II,0,0.0,2,0.0,2.0,2,0.0,0.69106956938942
ANXA1_FPR1,T cell CD8 terminally exhausted,Monocyte non-classical,5,5.0,3.448933446211645,False,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.689786689242329,I-II,0,0.0,2,0.0,3.0,2,0.0,0.689786689242329
APP_CD74,Fibroblast alveolar,T cell CD8 activated,2,2.0,1.3715557914420176,True,False,Chen_Zhang_2020;Kim_Lee_2020,1.0,0.6857778957210088,I-II,0,0.0,1,0.0,1.0,2,0.0,0.6857778957210088
CD99_PILRA,pDC,Monocyte non-classical,5,5.0,3.427780376026119,False,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6855560752052238,I-II,0,0.0,2,0.0,2.0,2,0.0,0.6855560752052238
CD99_PILRA,T cell CD4,Monocyte non-classical,5,5.0,3.4232911776329487,False,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6846582355265898,I-II,0,0.0,2,0.0,3.0,2,0.0,0.6846582355265898
PTPRC_CD22,NK cell dividing,B cell,3,3.0,2.053777900096807,True,True,He_Fan_2021;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6845926333656024,I-II,0,0.0,1,0.0,1.0,2,0.0,0.6845926333656024
PECAM1_CD38,Endothelial cell venous,Ciliated,7,7.0,4.790154025048257,True,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6843077178640368,I-II,0,0.0,1,0.0,2.0,2,0.0,0.6843077178640368
CD44_TYROBP,Fibroblast peribronchial,pDC,6,5.0,4.105225379980801,False,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020,0.8333333333333334,0.6842042299968002,I-II,0,0.0,2,0.0,3.0,2,0.0,0.6842042299968002
ANXA1_FPR1,Ciliated,Macrophage,7,7.0,4.788882218400305,True,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6841260312000436,I-II,0,0.0,1,0.0,2.0,2,0.0,0.6841260312000436
THY1_integrin_aXb2_complex,Fibroblast peribronchial,Monocyte non-classical,4,4.0,2.7325460639168835,True,False,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Zuani_2024_NSCLC,1.0,0.6831365159792209,I-II,0,0.0,2,0.0,3.0,2,0.0,0.6831365159792209
HLA-E_CD94:NKG2C,T cell CD4 dividing,NK cell dividing,3,3.0,2.0490657282097087,False,False,He_Fan_2021;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6830219094032363,I-II,0,0.0,1,0.0,1.0,2,0.0,0.6830219094032363
CD99_PILRA,T cell CD8 activated,Monocyte non-classical,4,4.0,2.7317587504460983,False,True,Chen_Zhang_2020;Kim_Lee_2020;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6829396876115246,I-II,0,0.0,1,0.0,2.0,2,0.0,0.6829396876115246
CXCL12_CXCR4,Fibroblast peribronchial,T cell CD8 terminally exhausted,6,5.0,4.09176675242524,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;Zuani_2024_NSCLC,0.8333333333333334,0.6819611254042067,I-II,0,0.0,2,0.0,4.0,2,0.0,0.6819611254042067
ANXA1_FPR3,Ciliated,Monocyte classical,7,7.0,4.764031147761323,True,False,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6805758782516176,I-II,0,0.0,1,0.0,2.0,2,0.0,0.6805758782516176
CCL5_CCR1,T cell CD8 dividing,Monocyte non-classical,5,4.0,3.4003832718393587,True,False,Chen_Zhang_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,0.8,0.6800766543678718,I-II,0,0.0,2,0.0,3.0,2,0.0,0.6800766543678718
HLA-E_KLRC1,Monocyte non-classical,NK cell,5,4.0,3.3980944968839415,True,True,Chen_Zhang_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,0.8,0.6796188993767883,I-II,0,0.0,2,0.0,3.0,2,0.0,0.6796188993767883
APP_CD74,pDC,T cell CD8 dividing,7,5.0,4.753226117706677,True,False,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2,0.7142857142857143,0.6790323025295253,I-II,0,0.0,2,0.0,2.0,2,0.0,0.6790323025295253
CD44_TYROBP,cDC1,pDC,7,6.0,4.752704594033943,False,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2,0.8571428571428571,0.6789577991477062,I-II,0,0.0,1,0.0,2.0,2,0.0,0.6789577991477062
HLA-E_CD94:NKG2C,Macrophage,NK cell dividing,3,3.0,2.0361636678436694,True,False,He_Fan_2021;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6787212226145565,I-II,0,0.0,1,0.0,1.0,2,0.0,0.6787212226145565
HLA-E_KLRC2,Macrophage,NK cell dividing,3,3.0,2.0361636678436694,True,True,He_Fan_2021;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6787212226145565,I-II,0,0.0,1,0.0,1.0,2,0.0,0.6787212226145565
APP_FPR2,Endothelial cell venous,Monocyte non-classical,5,5.0,3.3877723252195713,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6775544650439143,I-II,0,0.0,1,0.0,2.0,2,0.0,0.6775544650439143
PECAM1_CD38,Endothelial cell venous,NK cell dividing,3,3.0,2.0314241899506573,True,True,He_Fan_2021;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6771413966502191,I-II,0,0.0,1,0.0,1.0,2,0.0,0.6771413966502191
HLA-E_CD94:NKG2C,Endothelial cell venous,T cell CD8 dividing,7,6.0,4.728662779985987,True,False,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,0.8571428571428571,0.6755232542837124,I-II,0,0.0,1,0.0,2.0,2,0.0,0.6755232542837124
CD34_SELL,Endothelial cell venous,pDC,8,8.0,5.391012207741806,True,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zilionis_Klein_2019;Zuani_2024_NSCLC,1.0,0.6738765259677257,I-II,0,0.0,1,0.0,3.0,2,0.0,0.6738765259677257
CCL5_CCR1,T cell CD8 naive,Monocyte non-classical,5,4.0,3.366691173458696,True,False,Chen_Zhang_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,0.8,0.6733382346917393,I-II,0,0.0,2,0.0,3.0,2,0.0,0.6733382346917393
PTPRC_MRC1,T cell CD8 terminally exhausted,myeloid dividing,8,7.0,5.380896085062838,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zilionis_Klein_2019;Zuani_2024_NSCLC,0.875,0.6726120106328547,I-II,0,0.0,2,0.0,2.0,2,0.0,0.6726120106328547
CD24_SELP,Ciliated,Endothelial cell venous,7,7.0,4.700062986832659,True,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6714375695475228,I-II,0,0.0,1,0.0,2.0,2,0.0,0.6714375695475228
CD99_PILRA,myeloid dividing,Monocyte non-classical,5,5.0,3.3565782309013823,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6713156461802765,I-II,0,0.0,2,0.0,1.0,2,0.0,0.6713156461802765
CXCL14_CXCR4,Fibroblast peribronchial,pDC,6,5.0,4.019016082725633,True,True,He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;Zuani_2024_NSCLC,0.8333333333333334,0.6698360137876055,I-II,0,0.0,2,0.0,3.0,2,0.0,0.6698360137876055
HLA-E_KLRC1,Ciliated,NK cell dividing,3,3.0,2.0019540653670527,False,True,He_Fan_2021;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6673180217890176,I-II,0,0.0,1,0.0,1.0,2,0.0,0.6673180217890176
PTPRC_MRC1,NK cell dividing,Monocyte classical,3,3.0,2.0018093712153933,True,False,He_Fan_2021;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6672697904051311,I-II,0,0.0,1,0.0,1.0,2,0.0,0.6672697904051311
CXCL12_CXCR4,Fibroblast alveolar,T cell CD8 terminally exhausted,4,3.0,2.665017977416799,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653,0.75,0.6662544943541997,I-II,0,0.0,1,0.0,1.0,2,0.0,0.6662544943541997
CD44_TYROBP,T cell CD8 effector memory,pDC,8,6.0,5.308470222390901,False,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2,0.75,0.6635587777988626,I-II,0,0.0,2,0.0,3.0,2,0.0,0.6635587777988626
ANXA1_FPR1,Ciliated,Macrophage alveolar,6,6.0,3.980707804210989,True,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6634513007018316,I-II,0,0.0,1,0.0,2.0,2,0.0,0.6634513007018316
CXCL12_CXCR4,Fibroblast alveolar,T cell NK-like,4,3.0,2.6523748115841155,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653,0.75,0.6630937028960289,I-II,0,0.0,1,0.0,1.0,2,0.0,0.6630937028960289
APP_CD74,Ciliated,T cell CD4,7,6.0,4.637028670578922,True,False,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,0.8571428571428571,0.6624326672255603,I-II,0,0.0,1,0.0,2.0,2,0.0,0.6624326672255603
ANXA1_FPR3,Ciliated,Macrophage alveolar,6,6.0,3.973945985159981,True,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6623243308599969,I-II,0,0.0,1,0.0,2.0,2,0.0,0.6623243308599969
CD44_TYROBP,T cell regulatory,pDC,8,6.0,5.29795907640767,False,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2,0.75,0.6622448845509588,I-II,0,0.0,2,0.0,3.0,2,0.0,0.6622448845509588
APP_CD74,Ciliated,NK cell,7,6.0,4.630054780763025,True,False,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,0.8571428571428571,0.6614363972518608,I-II,0,0.0,1,0.0,2.0,2,0.0,0.6614363972518608
PTPRC_CD22,T cell NK-like,Mast cell,7,6.0,4.627310541399709,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,0.8571428571428571,0.6610443630571012,I-II,0,0.0,2,0.0,3.0,2,0.0,0.6610443630571012
ANXA1_FPR1,Monocyte non-classical,cDC2,5,5.0,3.300299042169351,False,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6600598084338702,I-II,0,0.0,2,0.0,3.0,2,0.0,0.6600598084338702
ANXA1_FPR2,Macrophage alveolar,Monocyte non-classical,5,5.0,3.298311763957536,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6596623527915072,I-II,0,0.0,2,0.0,3.0,2,0.0,0.6596623527915072
FTL_SCARA5,Monocyte non-classical,Fibroblast alveolar,3,2.0,1.9775638152130133,True,False,Chen_Zhang_2020;Kim_Lee_2020,0.6666666666666666,0.6591879384043378,I-II,0,0.0,1,0.0,1.0,2,0.0,0.6591879384043378
APP_CD74,pDC,Ciliated,7,5.0,4.613280517344915,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2,0.7142857142857143,0.6590400739064164,I-II,0,0.0,1,0.0,2.0,2,0.0,0.6590400739064164
CD52_SIGLEC10,myeloid dividing,Monocyte non-classical,5,5.0,3.2940447802064603,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6588089560412921,I-II,0,0.0,2,0.0,1.0,2,0.0,0.6588089560412921
CD44_TYROBP,cDC2,pDC,8,6.0,5.269842146789131,True,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2,0.75,0.6587302683486413,I-II,0,0.0,2,0.0,3.0,2,0.0,0.6587302683486413
APP_CD74,Fibroblast peribronchial,T cell NK-like,6,5.0,3.9493047616717556,True,False,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;Zuani_2024_NSCLC,0.8333333333333334,0.6582174602786259,I-II,0,0.0,2,0.0,3.0,2,0.0,0.6582174602786259
HLA-E_CD94:NKG2A,Ciliated,NK cell dividing,3,3.0,1.9735669685928592,False,False,He_Fan_2021;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.6578556561976198,I-II,0,0.0,1,0.0,1.0,2,0.0,0.6578556561976198
CD44_TYROBP,T cell CD4,pDC,8,6.0,5.260868156130871,False,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2,0.75,0.6576085195163589,I-II,0,0.0,2,0.0,3.0,2,0.0,0.6576085195163589
FTH1_SCARA5,Monocyte non-classical,Fibroblast alveolar,3,2.0,1.9694215182628234,True,False,Chen_Zhang_2020;Kim_Lee_2020,0.6666666666666666,0.6564738394209412,I-II,0,0.0,1,0.0,1.0,2,0.0,0.6564738394209412
APP_TNFRSF21,Endothelial cell venous,pDC,8,8.0,5.232780330695306,True,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zilionis_Klein_2019;Zuani_2024_NSCLC,1.0,0.6540975413369132,I-II,0,0.0,1,0.0,3.0,2,0.0,0.6540975413369132
HLA-E_CD94:NKG2C,myeloid dividing,NK cell dividing,3,3.0,1.96002891671175,True,False,He_Fan_2021;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.65334297223725,I-II,0,0.0,1,0.0,1.0,2,0.0,0.65334297223725
