interacting_pair,partner_a,partner_b,gene_a,gene_b,directionality,classification,interacting_cells,significant_mean
CXCL16_CXCR6,simple:Q9H2A7,simple:O00574,CXCL16,CXCR6,Ligand-Receptor,Signaling by Chemokines,Mast cell|T cell CD8 dividing,0.661
ANXA1_FPR2,simple:P04083,simple:P25090,ANXA1,FPR2,Ligand-Receptor,Signaling by Annexin,Mast cell|T cell CD8 dividing,0.579
CTSG_FPR1,simple:P08311,simple:P21462,CTSG,FPR1,Ligand-Receptor,Signaling by Cathepsin,Mast cell|T cell CD8 dividing,0.59
Adrenaline_byPNMT_and_SLC18A2_ADRA2A,complex:Adrenaline_byPNMT_and_SLC18A2,simple:P08913,,ADRA2A,Ligand-Receptor,Signaling by Adrenaline,Mast cell|T cell CD8 dividing,0.588
CD34_SELL,simple:P28906,simple:P14151,CD34,SELL,Ligand-Receptor,,Mast cell|pDC,0.63
CTSG_F2RL3,simple:P08311,simple:Q96RI0,CTSG,F2RL3,Ligand-Receptor,Signaling by Cathepsin,Mast cell|pDC,0.611
ADCYAP1_VIPR1,simple:P18509,simple:P32241,ADCYAP1,VIPR1,Ligand-Receptor,Signaling by Pituitary adenylate,Mast cell|pDC,0.606
VEGFA_NRP1,simple:P15692,simple:O14786,VEGFA,NRP1,Ligand-Receptor,Signaling by Vascular endothelial growth factor,Mast cell|pDC,0.665
Histamine_byHDC_HRH2,complex:Histamine_byHDC,simple:P25021,,HRH2,Ligand-Receptor,Signaling by Histamine,Mast cell|pDC,0.755
CD44_TYROBP,simple:P16070,simple:O43914,CD44,TYROBP,Ligand-Receptor,,Mast cell|pDC,0.665
LipoxinA4_byALOX5_FPR2,complex:LipoxinA4_byALOX5,simple:P25090,,FPR2,Ligand-Receptor,Signaling by Lipoxin/Leukotriene,Mast cell|pDC,0.551
Histamine_byHDC_HRH1,complex:Histamine_byHDC,simple:P35367,,HRH1,Ligand-Receptor,Signaling by Histamine,Mast cell|pDC,0.593
PF4_CXCR3,simple:P02776,simple:P49682,PF4,CXCR3,Ligand-Receptor,,Mast cell|pDC,0.614
PODXL_SELL,simple:O00592,simple:P14151,PODXL,SELL,Receptor-Receptor,Signaling by Podocalyxin-like protein,Mast cell|pDC,0.633
LRFN5_PTPRS,simple:Q96NI6,simple:Q13332,LRFN5,PTPRS,Ligand-Receptor,Signaling by Leucine Rich Repeat And Fibronectin,Mast cell|pDC,0.643
LAIR1_LILRB4,simple:Q6GTX8,simple:Q8NHJ6,LAIR1,LILRB4,Receptor-Receptor,,Mast cell|pDC,0.691
CD44_SELE,simple:P16070,simple:P16581,CD44,SELE,Ligand-Receptor,,Mast cell|pDC,0.583
CXCL9_CXCR3,simple:Q07325,simple:P49682,CXCL9,CXCR3,Ligand-Receptor,Signaling by Chemokines,Mast cell|pDC,0.614
CXCL10_CXCR3,simple:P02778,simple:P49682,CXCL10,CXCR3,Ligand-Receptor,Signaling by Chemokines,Mast cell|pDC,0.608
AGRN_PTPRS,simple:O00468,simple:Q13332,AGRN,PTPRS,Ligand-Receptor,Signaling by Agrin,Mast cell|pDC,0.63
CRLF2_TSLPR,simple:Q9HC73,complex:TSLPR,CRLF2,,Receptor-Receptor,,Mast cell|pDC,0.575
IL13_IL13RA2,simple:P35225,simple:Q14627,IL13,IL13RA2,Ligand-Receptor,Signaling by Interleukin,Mast cell|pDC,0.603
DLK1_NOTCH4,simple:P80370,simple:Q99466,DLK1,NOTCH4,Ligand-Receptor,Signaling by Notch,Mast cell|pDC,0.603
DLL4_NOTCH4,simple:Q9NR61,simple:Q99466,DLL4,NOTCH4,Ligand-Receptor,Signaling by Notch,Mast cell|pDC,0.609
FTL_SCARA5,simple:P02792,simple:Q6ZMJ2,FTL,SCARA5,Ligand-Receptor,,Mast cell|pDC,0.663
SLITRK6_PTPRS,simple:Q9H5Y7,simple:Q13332,SLITRK6,PTPRS,Ligand-Receptor,Signaling by SLIT and NTRK-like protein,Mast cell|pDC,0.629
ANXA1_FPR2,simple:P04083,simple:P25090,ANXA1,FPR2,Ligand-Receptor,Signaling by Annexin,Mast cell|pDC,0.579
TNFSF10_TNFRSF11B,simple:P50591,simple:O00300,TNFSF10,TNFRSF11B,Ligand-Receptor,Signaling by Tumor necrosis factor,Mast cell|pDC,0.587
ANXA1_FPR3,simple:P04083,simple:P25089,ANXA1,FPR3,Ligand-Receptor,Signaling by Annexin,Mast cell|pDC,0.577
CDH7_CDH7,simple:Q9ULB5,simple:Q9ULB5,CDH7,CDH7,Adhesion-Adhesion,Adhesion by Cadherin,Mast cell|pDC,0.619
Epinephrine_byPNMT_ADRA2A,complex:Epinephrine_byPNMT,simple:P08913,,ADRA2A,Ligand-Receptor,Signaling by Epinephrine,Mast cell|pDC,0.594
THBS2_CD36,simple:P35442,simple:P16671,THBS2,CD36,Ligand-Receptor,Signaling by Thrombospondin precursor,Mast cell|pDC,0.628
EFNA5_EPHA2,simple:P52803,simple:P29317,EFNA5,EPHA2,Ligand-Receptor,Signaling by Ephrin,Mast cell|pDC,0.616
FTH1_SCARA5,simple:P02794,simple:Q6ZMJ2,FTH1,SCARA5,Ligand-Receptor,,Mast cell|pDC,0.693
CCL22_DPP4,simple:O00626,simple:P27487,CCL22,DPP4,Ligand-Receptor,Signaling by Chemokines,Mast cell|pDC,0.621
CTSG_FPR1,simple:P08311,simple:P21462,CTSG,FPR1,Ligand-Receptor,Signaling by Cathepsin,Mast cell|pDC,0.593
PI16_TNFRSF21,simple:Q6UXB8,simple:O75509,PI16,TNFRSF21,Ligand-Receptor,,Mast cell|pDC,0.645
Adrenaline_byPNMT_and_SLC18A2_ADRA2A,complex:Adrenaline_byPNMT_and_SLC18A2,simple:P08913,,ADRA2A,Ligand-Receptor,Signaling by Adrenaline,Mast cell|pDC,0.594
XCL2_XCR1,simple:Q9UBD3,simple:P46094,XCL2,XCR1,Ligand-Receptor,Signaling by Lymphotactin,NK cell dividing|Mast cell,0.678
LCK_CD8_receptor,simple:P06239,complex:CD8_receptor,LCK,,Receptor-Receptor,,NK cell dividing|Mast cell,0.607
CCL5_CCR1,simple:P13501,simple:P32246,CCL5,CCR1,Ligand-Receptor,Signaling by Chemokines,NK cell dividing|Mast cell,0.62
CCL3_CCR1,simple:P10147,simple:P32246,CCL3,CCR1,Ligand-Receptor,Signaling by Chemokines,NK cell dividing|Mast cell,0.619
PTPRC_CD22,simple:P08575,simple:P20273,PTPRC,CD22,Receptor-Receptor,,NK cell dividing|Mast cell,0.693
MICB_NKG2D_II_receptor,simple:Q29980,complex:NKG2D_II_receptor,MICB,,Ligand-Receptor,,NK cell dividing|Mast cell,0.614
ProstaglandinD2_byAKR1C3_PTGFR,complex:ProstaglandinD2_byAKR1C3,simple:P43088,,PTGFR,Ligand-Receptor,Signaling by Prostaglandin,NK cell dividing|Mast cell,0.635
CCL5_ACKR1,simple:P13501,simple:Q16570,CCL5,ACKR1,Ligand-Receptor,Signaling by Chemokines,NK cell dividing|Mast cell,0.641
CALCA_RAMP1_complex,simple:P01258,complex:RAMP1_complex,CALCA,,Ligand-Receptor,Signaling by Calcitonin,NK cell dividing|Mast cell,0.612
CD52_SIGLEC10,simple:P31358,simple:Q96LC7,CD52,SIGLEC10,Ligand-Receptor,,NK cell dividing|Mast cell,0.626
CCL28_CCR10,simple:Q9NRJ3,simple:P46092,CCL28,CCR10,Ligand-Receptor,Signaling by Chemokines,NK cell dividing|Mast cell,0.636
IL24_IL20_receptor_Type_I,simple:Q13007,complex:IL20_receptor_Type_I,IL24,,Ligand-Receptor,Signaling by Interleukin,NK cell dividing|Mast cell,0.648
Dehydroepiandrosterone_bySTS_NR1I2,complex:Dehydroepiandrosterone_bySTS,simple:O75469,,NR1I2,Ligand-Receptor,Signaling by Dehydroepiandrosterone,NK cell dividing|Mast cell,0.717
XCL1_XCR1,simple:P47992,simple:P46094,XCL1,XCR1,Ligand-Receptor,Signaling by Lymphotactin,NK cell dividing|Mast cell,0.673
PDGFD_PDGFR_complex,simple:Q9GZP0,complex:PDGFR_complex,PDGFD,,Ligand-Receptor,Signaling by Platelet-derived growth factor,NK cell dividing|Mast cell,0.63
NGF_NTRK1,simple:P01138,simple:P04629,NGF,NTRK1,Ligand-Receptor,Signaling by Beta-nerve growth factor,NK cell dividing|Mast cell,0.599
XCL2_XCR1,simple:Q9UBD3,simple:P46094,XCL2,XCR1,Ligand-Receptor,Signaling by Lymphotactin,T cell CD8 dividing|Mast cell,0.615
CALCB_RAMP1_complex,simple:P10092,complex:RAMP1_complex,CALCB,,Ligand-Receptor,Signaling by Calcitonin,T cell CD8 dividing|Mast cell,0.589
HLA-C_KIR2DL3,simple:HLAC,simple:P43628,HLA-C,KIR2DL3,Ligand-Receptor,Signaling by HLA,T cell CD8 dividing|Mast cell,0.566
PTPRC_CD22,simple:P08575,simple:P20273,PTPRC,CD22,Receptor-Receptor,,T cell CD8 dividing|Mast cell,0.682
CRTAM_CADM1,simple:O95727,simple:Q9BY67,CRTAM,CADM1,Adhesion-Adhesion,,T cell CD8 dividing|Mast cell,0.617
MICB_NKG2D_II_receptor,simple:Q29980,complex:NKG2D_II_receptor,MICB,,Ligand-Receptor,,T cell CD8 dividing|Mast cell,0.6
CCL5_ACKR1,simple:P13501,simple:Q16570,CCL5,ACKR1,Ligand-Receptor,Signaling by Chemokines,T cell CD8 dividing|Mast cell,0.611
TNFSF9_TNFRSF9,simple:P41273,simple:Q07011,TNFSF9,TNFRSF9,Ligand-Receptor,Signaling by Tumor necrosis factor,T cell CD8 dividing|Mast cell,0.597
CXCL13_CXCR5,simple:O43927,simple:P32302,CXCL13,CXCR5,Ligand-Receptor,Signaling by Chemokines,T cell CD8 dividing|Mast cell,0.635
IL13_IL13RA2,simple:P35225,simple:Q14627,IL13,IL13RA2,Ligand-Receptor,Signaling by Interleukin,T cell CD8 dividing|Mast cell,0.62
CD52_SIGLEC10,simple:P31358,simple:Q96LC7,CD52,SIGLEC10,Ligand-Receptor,,T cell CD8 dividing|Mast cell,0.63
ENTPD1_ADORA3,simple:P49961,simple:P0DMS8,ENTPD1,ADORA3,Ligand-Receptor,Signaling by Ectonucleoside,T cell CD8 dividing|Mast cell,0.633
Dehydroepiandrosterone_bySTS_NR1I2,complex:Dehydroepiandrosterone_bySTS,simple:O75469,,NR1I2,Ligand-Receptor,Signaling by Dehydroepiandrosterone,T cell CD8 dividing|Mast cell,0.637
XCL1_XCR1,simple:P47992,simple:P46094,XCL1,XCR1,Ligand-Receptor,Signaling by Lymphotactin,T cell CD8 dividing|Mast cell,0.617
PTPRC_CD22,simple:P08575,simple:P20273,PTPRC,CD22,Receptor-Receptor,,pDC|Mast cell,0.59
PROC_PROCR,simple:P04070,simple:Q9UNN8,PROC,PROCR,Ligand-Receptor,,pDC|Mast cell,0.754
RAET1L_NKG2D_II_receptor,simple:Q5VY80,complex:NKG2D_II_receptor,RAET1L,,Ligand-Receptor,Signaling by Killer Cell Lectin Like Receptor K1,pDC|Mast cell,0.608
AVP_AVPR1A,simple:P01185,simple:P37288,AVP,AVPR1A,Ligand-Receptor,Signaling by Vasopressin,pDC|Mast cell,0.652
TNFSF9_TNFRSF9,simple:P41273,simple:Q07011,TNFSF9,TNFRSF9,Ligand-Receptor,Signaling by Tumor necrosis factor,pDC|Mast cell,0.67
SCT_VIPR1,simple:P09683,simple:P32241,SCT,VIPR1,Ligand-Receptor,Signaling by Secretin,pDC|Mast cell,0.645
SCT_SCTR,simple:P09683,simple:P47872,SCT,SCTR,Ligand-Receptor,Signaling by Secretin,pDC|Mast cell,0.657
APP_TREM2_receptor,simple:P05067,complex:TREM2_receptor,APP,,Ligand-Receptor,Signaling by Amyloid-beta precursor protein,pDC|Mast cell,0.616
AVP_OXTR,simple:P01185,simple:P30559,AVP,OXTR,Ligand-Receptor,Signaling by Vasopressin,pDC|Mast cell,0.65
PTPRS_NTRK3,simple:Q13332,simple:Q16288,PTPRS,NTRK3,Receptor-Receptor,,pDC|Mast cell,0.641
CDH7_CDH7,simple:Q9ULB5,simple:Q9ULB5,CDH7,CDH7,Adhesion-Adhesion,Adhesion by Cadherin,pDC|Mast cell,0.619
APP_FPR2,simple:P05067,simple:P25090,APP,FPR2,Ligand-Receptor,Signaling by Amyloid-beta precursor protein,pDC|Mast cell,0.616
DSG2_DSC3,simple:Q14126,simple:Q14574,DSG2,DSC3,Adhesion-Adhesion,Adhesion by Desmosome,pDC|Mast cell,0.585
NGF_NTRK1,simple:P01138,simple:P04629,NGF,NTRK1,Ligand-Receptor,Signaling by Beta-nerve growth factor,pDC|Mast cell,0.594
RSPO2_LGR5,simple:Q6UXX9,simple:O75473,RSPO2,LGR5,Ligand-Receptor,Signaling by R-spondin,B cell|Fibroblast peribronchial,0.647
GJC1_GJA5,simple:P36383,simple:P36382,GJC1,GJA5,Gap-Gap,Adhesion by GAP junction,B cell|Fibroblast peribronchial,0.622
SHH_PTCH_CDON_transmembrane_receptor,simple:Q15465,complex:PTCH_CDON_transmembrane_receptor,SHH,,Ligand-Receptor,Signaling by Sonic hedgehog,B cell|Fibroblast peribronchial,0.514
RSPO3_LGR5,simple:Q9BXY4,simple:O75473,RSPO3,LGR5,Ligand-Receptor,Signaling by R-spondin,B cell|Fibroblast peribronchial,0.628
WNT2_SFRP2,simple:P09544,simple:Q96HF1,WNT2,SFRP2,Ligand-Ligand,Signaling by WNT inhibition,B cell|Fibroblast peribronchial,0.636
SHH_HHIP,simple:Q15465,simple:Q96QV1,SHH,HHIP,Ligand-Ligand,Signaling by Sonic hedgehog,B cell|Fibroblast peribronchial,0.621
OXT_OXTR,simple:P01178,simple:P30559,OXT,OXTR,Ligand-Receptor,Signaling by Oxytocin,B cell|Fibroblast peribronchial,0.661
GJC1_GJA1,simple:P36383,simple:P17302,GJC1,GJA1,Gap-Gap,Adhesion by GAP junction,B cell|Fibroblast peribronchial,0.623
RBP4_STRA6,simple:P02753,simple:Q9BX79,RBP4,STRA6,Ligand-Receptor,,B cell|Fibroblast peribronchial,0.642
AVP_OXTR,simple:P01185,simple:P30559,AVP,OXTR,Ligand-Receptor,Signaling by Vasopressin,B cell|Fibroblast peribronchial,0.625
ProstaglandinE2_byPTGES_PTGER3,complex:ProstaglandinE2_byPTGES,simple:P43115,,PTGER3,Ligand-Receptor,Signaling by Prostaglandin,B cell|Fibroblast peribronchial,0.599
IL24_IL20_receptor_Type_I,simple:Q13007,complex:IL20_receptor_Type_I,IL24,,Ligand-Receptor,Signaling by Interleukin,B cell|Fibroblast peribronchial,0.61
SHH_PTCH_GAS1_transmembrane_receptor,simple:Q15465,complex:PTCH_GAS1_transmembrane_receptor,SHH,,Ligand-Receptor,Signaling by Sonic hedgehog,B cell|Fibroblast peribronchial,0.555
IL20_IL20_receptor_Type_I,simple:Q9NYY1,complex:IL20_receptor_Type_I,IL20,,Ligand-Receptor,Signaling by Interleukin,B cell|Fibroblast peribronchial,0.523
PDGFB_PDGFR_complex,simple:P01127,complex:PDGFR_complex,PDGFB,,Ligand-Receptor,Signaling by Platelet-derived growth factor,B cell|Fibroblast peribronchial,0.612
Adrenaline_byPNMT_and_SLC18A2_ADRA2A,complex:Adrenaline_byPNMT_and_SLC18A2,simple:P08913,,ADRA2A,Ligand-Receptor,Signaling by Adrenaline,B cell|Fibroblast peribronchial,0.605
RSPO2_LGR5,simple:Q6UXX9,simple:O75473,RSPO2,LGR5,Ligand-Receptor,Signaling by R-spondin,Ciliated|Fibroblast peribronchial,0.654
CHL1_CHL1,simple:O00533,simple:O00533,CHL1,CHL1,Adhesion-Adhesion,,Ciliated|Fibroblast peribronchial,0.653
WNT2_SFRP4,simple:P09544,simple:Q6FHJ7,WNT2,SFRP4,Ligand-Ligand,Signaling by WNT inhibition,Ciliated|Fibroblast peribronchial,0.644
GJA5_GJA5,simple:P36382,simple:P36382,GJA5,GJA5,Gap-Gap,Adhesion by GAP junction,Ciliated|Fibroblast peribronchial,0.632
GJC1_GJA5,simple:P36383,simple:P36382,GJC1,GJA5,Gap-Gap,Adhesion by GAP junction,Ciliated|Fibroblast peribronchial,0.632
DLL4_NOTCH3,simple:Q9NR61,simple:Q9UM47,DLL4,NOTCH3,Ligand-Receptor,Signaling by Notch,Ciliated|Fibroblast peribronchial,0.632
WNT5B_SFRP4,simple:Q9H1J7,simple:Q6FHJ7,WNT5B,SFRP4,Ligand-Ligand,Signaling by WNT inhibition,Ciliated|Fibroblast peribronchial,0.66
JAG1_NOTCH3,simple:P78504,simple:Q9UM47,JAG1,NOTCH3,Ligand-Receptor,Signaling by Notch,Ciliated|Fibroblast peribronchial,0.656
DLK1_NOTCH3,simple:P80370,simple:Q9UM47,DLK1,NOTCH3,Ligand-Receptor,Signaling by Notch,Ciliated|Fibroblast peribronchial,0.635
ProstaglandinE2_byPTGES2_PTGER3,complex:ProstaglandinE2_byPTGES2,simple:P43115,,PTGER3,Ligand-Receptor,Signaling by Prostaglandin,Ciliated|Fibroblast peribronchial,0.619
SHH_PTCH_CDON_transmembrane_receptor,simple:Q15465,complex:PTCH_CDON_transmembrane_receptor,SHH,,Ligand-Receptor,Signaling by Sonic hedgehog,Ciliated|Fibroblast peribronchial,0.524
ProstaglandinD2_byAKR1C3_PTGFR,complex:ProstaglandinD2_byAKR1C3,simple:P43088,,PTGFR,Ligand-Receptor,Signaling by Prostaglandin,Ciliated|Fibroblast peribronchial,0.648
SEMA3C_NRP2,simple:Q99985,simple:O60462,SEMA3C,NRP2,Ligand-Receptor,Signaling by Semaphorin,Ciliated|Fibroblast peribronchial,0.663
CDH2_CDH2,simple:P19022,simple:P19022,CDH2,CDH2,Adhesion-Adhesion,Adhesion by Cadherin,Ciliated|Fibroblast peribronchial,0.637
RSPO3_LGR5,simple:Q9BXY4,simple:O75473,RSPO3,LGR5,Ligand-Receptor,Signaling by R-spondin,Ciliated|Fibroblast peribronchial,0.652
JAG1_VASN,simple:P78504,simple:Q6EMK4,JAG1,VASN,Ligand-Receptor,,Ciliated|Fibroblast peribronchial,0.655
WNT5B_SFRP2,simple:Q9H1J7,simple:Q96HF1,WNT5B,SFRP2,Ligand-Ligand,Signaling by WNT inhibition,Ciliated|Fibroblast peribronchial,0.663
BTC_EGFR,simple:P35070,simple:P00533,BTC,EGFR,Ligand-Receptor,Signaling by Epidermal growth factor,Ciliated|Fibroblast peribronchial,0.64
FGF1_FGFR1,simple:P05230,simple:P11362,FGF1,FGFR1,Ligand-Receptor,Signaling by Fibroblast growth factor,Ciliated|Fibroblast peribronchial,0.636
WNT2_SFRP2,simple:P09544,simple:Q96HF1,WNT2,SFRP2,Ligand-Ligand,Signaling by WNT inhibition,Ciliated|Fibroblast peribronchial,0.648
SHH_HHIP,simple:Q15465,simple:Q96QV1,SHH,HHIP,Ligand-Ligand,Signaling by Sonic hedgehog,Ciliated|Fibroblast peribronchial,0.63
GJA1_GJA5,simple:P17302,simple:P36382,GJA1,GJA5,Gap-Gap,Adhesion by GAP junction,Ciliated|Fibroblast peribronchial,0.627
WNT5A_SFRP4,simple:P41221,simple:Q6FHJ7,WNT5A,SFRP4,Ligand-Ligand,Signaling by WNT inhibition,Ciliated|Fibroblast peribronchial,0.641
GAS6_AXL,simple:Q14393,simple:P30530,GAS6,AXL,Ligand-Receptor,Signaling by Growth arrest,Ciliated|Fibroblast peribronchial,0.625
OXT_OXTR,simple:P01178,simple:P30559,OXT,OXTR,Ligand-Receptor,Signaling by Oxytocin,Ciliated|Fibroblast peribronchial,0.631
atRetinoicAcid_byALDH1A1_RAreceptor_RXRB,complex:atRetinoicAcid_byALDH1A1,complex:RAreceptor_RXRB,,,Ligand-Receptor,Signaling by Retinoic Acid,Ciliated|Fibroblast peribronchial,0.679
atRetinoicAcid_byALDH1A2_RAreceptor_RXRB,complex:atRetinoicAcid_byALDH1A2,complex:RAreceptor_RXRB,,,Ligand-Receptor,Signaling by Retinoic Acid,Ciliated|Fibroblast peribronchial,0.582
WNT5A_SFRP2,simple:P41221,simple:Q96HF1,WNT5A,SFRP2,Ligand-Ligand,Signaling by WNT inhibition,Ciliated|Fibroblast peribronchial,0.644
atRetinoicAcid_byALDH1A3_RAreceptor_RXRB,complex:atRetinoicAcid_byALDH1A3,complex:RAreceptor_RXRB,,,Ligand-Receptor,Signaling by Retinoic Acid,Ciliated|Fibroblast peribronchial,0.592
GJC1_GJA1,simple:P36383,simple:P17302,GJC1,GJA1,Gap-Gap,Adhesion by GAP junction,Ciliated|Fibroblast peribronchial,0.633
RBP4_STRA6,simple:P02753,simple:Q9BX79,RBP4,STRA6,Ligand-Receptor,,Ciliated|Fibroblast peribronchial,0.65
AVP_OXTR,simple:P01185,simple:P30559,AVP,OXTR,Ligand-Receptor,Signaling by Vasopressin,Ciliated|Fibroblast peribronchial,0.631
PDGFB_PDGFRA,simple:P01127,simple:P16234,PDGFB,PDGFRA,Ligand-Receptor,Signaling by Platelet-derived growth factor,Ciliated|Fibroblast peribronchial,0.64
SLITRK6_PTPRS,simple:Q9H5Y7,simple:Q13332,SLITRK6,PTPRS,Ligand-Receptor,Signaling by SLIT and NTRK-like protein,Ciliated|Fibroblast peribronchial,0.572
ProstaglandinE2_byPTGES_PTGER3,complex:ProstaglandinE2_byPTGES,simple:P43115,,PTGER3,Ligand-Receptor,Signaling by Prostaglandin,Ciliated|Fibroblast peribronchial,0.619
EDN2_EDNRA,simple:P20800,simple:P25101,EDN2,EDNRA,Ligand-Receptor,Signaling by Endothelin,Ciliated|Fibroblast peribronchial,0.637
SEMA3A_PlexinA1_complex3,simple:Q14563,complex:PlexinA1_complex3,SEMA3A,,Ligand-Receptor,Signaling by Semaphorin,Ciliated|Fibroblast peribronchial,0.607
SHH_PTCH_GAS1_transmembrane_receptor,simple:Q15465,complex:PTCH_GAS1_transmembrane_receptor,SHH,,Ligand-Receptor,Signaling by Sonic hedgehog,Ciliated|Fibroblast peribronchial,0.565
IL20_IL20_receptor_Type_I,simple:Q9NYY1,complex:IL20_receptor_Type_I,IL20,,Ligand-Receptor,Signaling by Interleukin,Ciliated|Fibroblast peribronchial,0.532
PDGFB_PDGFR_complex,simple:P01127,complex:PDGFR_complex,PDGFB,,Ligand-Receptor,Signaling by Platelet-derived growth factor,Ciliated|Fibroblast peribronchial,0.634
ProstaglandinF2a_byAKR1B1_PTGFR,complex:ProstaglandinF2a_byAKR1B1,simple:P43088,,PTGFR,Ligand-Receptor,Signaling by Prostaglandin,Ciliated|Fibroblast peribronchial,0.612
BTC_ERBB4,simple:P35070,simple:Q15303,BTC,ERBB4,Ligand-Receptor,Signaling by Betacellulin,Ciliated|Fibroblast peribronchial,0.586
Epinephrine_byPNMT_ADRA2A,complex:Epinephrine_byPNMT,simple:P08913,,ADRA2A,Ligand-Receptor,Signaling by Epinephrine,Ciliated|Fibroblast peribronchial,0.625
EDN3_EDNRA,simple:P14138,simple:P25101,EDN3,EDNRA,Ligand-Receptor,Signaling by Endothelin,Ciliated|Fibroblast peribronchial,0.637
Adrenaline_byPNMT_and_SLC18A2_ADRA2A,complex:Adrenaline_byPNMT_and_SLC18A2,simple:P08913,,ADRA2A,Ligand-Receptor,Signaling by Adrenaline,Ciliated|Fibroblast peribronchial,0.623
APLN_APLNR,simple:Q9ULZ1,simple:P35414,APLN,APLNR,Ligand-Receptor,Signaling by Apelin,Endothelial cell venous|Fibroblast peribronchial,0.653
RSPO2_LGR5,simple:Q6UXX9,simple:O75473,RSPO2,LGR5,Ligand-Receptor,Signaling by R-spondin,Endothelial cell venous|Fibroblast peribronchial,0.646
CHL1_CHL1,simple:O00533,simple:O00533,CHL1,CHL1,Adhesion-Adhesion,,Endothelial cell venous|Fibroblast peribronchial,0.736
PGF_NRP2,simple:P49763,simple:O60462,PGF,NRP2,Ligand-Receptor,Signaling by Placenta growth factor,Endothelial cell venous|Fibroblast peribronchial,0.731
GJA5_GJA5,simple:P36382,simple:P36382,GJA5,GJA5,Gap-Gap,Adhesion by GAP junction,Endothelial cell venous|Fibroblast peribronchial,0.732
GJC1_GJA5,simple:P36383,simple:P36382,GJC1,GJA5,Gap-Gap,Adhesion by GAP junction,Endothelial cell venous|Fibroblast peribronchial,0.671
DLL4_NOTCH3,simple:Q9NR61,simple:Q9UM47,DLL4,NOTCH3,Ligand-Receptor,Signaling by Notch,Endothelial cell venous|Fibroblast peribronchial,0.775
PGF_NRP1,simple:P49763,simple:O14786,PGF,NRP1,Ligand-Receptor,Signaling by Placenta growth factor,Endothelial cell venous|Fibroblast peribronchial,0.713
JAG1_NOTCH3,simple:P78504,simple:Q9UM47,JAG1,NOTCH3,Ligand-Receptor,Signaling by Notch,Endothelial cell venous|Fibroblast peribronchial,0.759
DLK1_NOTCH3,simple:P80370,simple:Q9UM47,DLK1,NOTCH3,Ligand-Receptor,Signaling by Notch,Endothelial cell venous|Fibroblast peribronchial,0.664
CCL23_FPR2,simple:P55773,simple:P25090,CCL23,FPR2,Ligand-Receptor,Signaling by Chemokines,Endothelial cell venous|Fibroblast peribronchial,0.608
GJC1_GJC1,simple:P36383,simple:P36383,GJC1,GJC1,Gap-Gap,Adhesion by GAP junction,Endothelial cell venous|Fibroblast peribronchial,0.551
CSF3_CSF3R,simple:P09919,simple:Q99062,CSF3,CSF3R,Ligand-Receptor,Signaling by Colony-Stimulating factor,Endothelial cell venous|Fibroblast peribronchial,0.624
SHH_PTCH_CDON_transmembrane_receptor,simple:Q15465,complex:PTCH_CDON_transmembrane_receptor,SHH,,Ligand-Receptor,Signaling by Sonic hedgehog,Endothelial cell venous|Fibroblast peribronchial,0.517
ProstaglandinD2_byAKR1C3_PTGFR,complex:ProstaglandinD2_byAKR1C3,simple:P43088,,PTGFR,Ligand-Receptor,Signaling by Prostaglandin,Endothelial cell venous|Fibroblast peribronchial,0.663
CCL15_CCR1,simple:Q16663,simple:P32246,CCL15,CCR1,Ligand-Receptor,Signaling by Chemokines,Endothelial cell venous|Fibroblast peribronchial,0.614
CCL23_CCR1,simple:P55773,simple:P32246,CCL23,CCR1,Ligand-Receptor,Signaling by Chemokines,Endothelial cell venous|Fibroblast peribronchial,0.599
RSPO3_LGR5,simple:Q9BXY4,simple:O75473,RSPO3,LGR5,Ligand-Receptor,Signaling by R-spondin,Endothelial cell venous|Fibroblast peribronchial,0.772
JAG1_VASN,simple:P78504,simple:Q6EMK4,JAG1,VASN,Ligand-Receptor,,Endothelial cell venous|Fibroblast peribronchial,0.758
Prostacyclin_byPTGIS_PTGIR,complex:Prostacyclin_byPTGIS,simple:P43119,,PTGIR,Ligand-Receptor,,Endothelial cell venous|Fibroblast peribronchial,0.65
EDN1_EDNRA,simple:P05305,simple:P25101,EDN1,EDNRA,Ligand-Receptor,Signaling by Endothelin,Endothelial cell venous|Fibroblast peribronchial,0.774
PDGFB_PDGFRB,simple:P01127,simple:P09619,PDGFB,PDGFRB,Ligand-Receptor,Signaling by Platelet-derived growth factor,Endothelial cell venous|Fibroblast peribronchial,0.777
JAG1_NOTCH2,simple:P78504,simple:Q04721,JAG1,NOTCH2,Ligand-Receptor,Signaling by Notch,Endothelial cell venous|Fibroblast peribronchial,0.728
SHH_HHIP,simple:Q15465,simple:Q96QV1,SHH,HHIP,Ligand-Ligand,Signaling by Sonic hedgehog,Endothelial cell venous|Fibroblast peribronchial,0.623
AGRN_PTPRS,simple:O00468,simple:Q13332,AGRN,PTPRS,Ligand-Receptor,Signaling by Agrin,Endothelial cell venous|Fibroblast peribronchial,0.663
CADM3_CADM1,simple:Q8N126,simple:Q9BY67,CADM3,CADM1,Adhesion-Adhesion,Adhesion by CADM,Endothelial cell venous|Fibroblast peribronchial,0.639
GJA1_GJA5,simple:P17302,simple:P36382,GJA1,GJA5,Gap-Gap,Adhesion by GAP junction,Endothelial cell venous|Fibroblast peribronchial,0.771
