"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ENSG00000129235",3.38331348366862e-173,1.71344306501808,0.533,0.178,1.83680089028369e-169
"ENSG00000124212",3.78978509430838e-173,4.10515025909781,0.121,0.006,2.05747432770002e-169
"ENSG00000170561",7.61734206422796e-173,3.43314166019624,0.158,0.014,4.13545500666936e-169
"ENSG00000166920",1.3021789816203e-172,2.2524823129464,0.401,0.106,7.06952969121659e-169
"ENSG00000166347",1.34031521491097e-172,1.63138372438814,0.425,0.113,7.27657130175164e-169
"ENSG00000145623",1.36067394023022e-172,3.15560768466733,0.181,0.019,7.38709882150984e-169
"ENSG00000117091",3.47478826962557e-172,-6.52277238044179,0.009,0.453,1.88646255157972e-168
"ENSG00000197747",1.44889788152509e-171,1.23055719258509,0.874,0.634,7.86606659879973e-168
"ENSG00000052126",3.09358965970255e-170,2.25517395523087,0.303,0.061,1.67950982625251e-166
"ENSG00000129422",1.11683358439813e-169,2.39687811620947,0.238,0.037,6.06328952969744e-166
"ENSG00000107984",1.3902392031048e-169,3.95543330267211,0.132,0.009,7.54760863365597e-166
"ENSG00000086696",4.56802502184867e-169,4.59509822767071,0.1,0.003,2.47998078436164e-165
"ENSG00000054598",1.58957092150815e-168,3.10967140050047,0.177,0.019,8.62978053286777e-165
"ENSG00000157613",3.69854572426486e-168,3.46612717851611,0.148,0.012,2.0079404737034e-164
"ENSG00000154380",2.7629676282578e-167,2.73908273547687,0.217,0.031,1.50001512538116e-163
"ENSG00000162576",2.96944519849904e-167,2.51683874025038,0.211,0.029,1.61211179826513e-163
"ENSG00000227507",3.97808823234585e-167,-5.40696779087187,0.024,0.461,2.15970410134056e-163
"ENSG00000224259",1.19918076613409e-166,4.03729051546243,0.125,0.008,6.51035237934197e-163
"ENSG00000104413",5.53010174789016e-164,3.82756112839659,0.123,0.007,3.00229223892957e-160
"ENSG00000111348",7.984990238104e-164,-3.68912234241946,0.075,0.501,4.33505120026666e-160
"ENSG00000245532",6.27258393544848e-163,1.22312753489188,0.998,0.92,3.40538581855498e-159
"ENSG00000137285",2.15243945808525e-162,4.84122639883332,0.092,0.003,1.16855938179448e-158
"ENSG00000142273",1.35909467665824e-161,4.57064518394618,0.086,0.002,7.37852499957758e-158
"ENSG00000140545",3.40175367684221e-161,2.1487725205338,0.3,0.062,1.84681207115764e-157
"ENSG00000100300",2.23987181914066e-158,1.26314578171493,0.761,0.407,1.21602641061146e-154
"ENSG00000073803",3.35399546552254e-158,1.82154160073495,0.382,0.101,1.82088413823219e-154
"ENSG00000120694",4.20787363292228e-158,-2.24855201930156,0.438,0.753,2.2844545953135e-154
"ENSG00000094755",7.91328591605929e-158,5.46966753622135,0.099,0.004,4.29612292382859e-154
"ENSG00000211677",4.37084770384323e-157,-4.51368393391737,0.149,0.559,2.37293321841649e-153
"ENSG00000116824",7.03579986939322e-157,-6.22166358949677,0.014,0.431,3.81973574909358e-153
"ENSG00000151715",9.32958787300379e-157,3.40530745199952,0.14,0.012,5.06503325625376e-153
"ENSG00000143537",9.38794063062237e-157,2.60527152705581,0.2,0.028,5.09671296836488e-153
"ENSG00000170017",6.27565613349484e-156,1.81112087635427,0.407,0.114,3.40705371487435e-152
"ENSG00000072110",5.74881172936896e-153,1.80426015398123,0.337,0.08,3.12102988787441e-149
"ENSG00000143119",8.39996284294264e-153,-7.42386382928322,0.003,0.41,4.56033982743356e-149
"ENSG00000125266",2.22248870727794e-152,2.18812049818582,0.262,0.05,1.20658911918119e-148
"ENSG00000169047",6.77591974894126e-152,3.11176014422843,0.156,0.016,3.67864683170021e-148
"ENSG00000069122",1.14363161656746e-151,2.80260738765427,0.182,0.023,6.20877604634473e-148
"ENSG00000143878",1.82905308875263e-151,1.23506605718969,0.683,0.301,9.92992921883805e-148
"ENSG00000158050",3.27299168981322e-151,-4.49532960917911,0.049,0.457,1.7769071883996e-147
"ENSG00000130508",4.24099371555502e-151,3.41890442253947,0.121,0.008,2.30243548817482e-147
"ENSG00000018408",6.38810437869369e-151,2.33269488872259,0.236,0.041,3.46810186719281e-147
"ENSG00000143545",9.07916576225796e-151,1.86951035856885,0.318,0.073,4.92907909232985e-147
"ENSG00000167767",4.09932464342192e-150,4.29993685022696,0.098,0.004,2.22552334891376e-146
"ENSG00000185896",7.66317744320832e-150,1.37521981021,0.602,0.237,4.16033903391779e-146
"ENSG00000126264",1.43950597856348e-149,-6.17227472068739,0.009,0.413,7.81507795762113e-146
"ENSG00000146731",1.82939249897224e-149,2.50159016114809,0.532,0.244,9.93177187692028e-146
"ENSG00000039560",2.90264531164453e-149,2.86797046142178,0.183,0.024,1.57584613969181e-145
"ENSG00000144381",3.9018673384378e-149,-2.25055811510786,0.489,0.761,2.11832377803788e-145
"ENSG00000151338",6.88084046188136e-149,3.97739471189943,0.115,0.007,3.73560828675539e-145
"ENSG00000128342",9.58287658813448e-149,2.84602565330996,0.175,0.022,5.20254369969821e-145
"ENSG00000099810",1.70315333492922e-148,2.14291493267666,0.279,0.058,9.24641945533074e-145
"ENSG00000185630",3.45788316389739e-148,2.61111824448795,0.195,0.028,1.87728476967989e-144
"ENSG00000198183",7.06611091616902e-148,5.6832945509686,0.102,0.005,3.83619161638816e-144
"ENSG00000185033",1.3622205545737e-146,2.36119181831723,0.236,0.043,7.39549539078064e-143
"ENSG00000128567",1.90473736052221e-146,2.2947867377548,0.193,0.028,1.03408191302751e-142
"ENSG00000108176",7.42412402237176e-146,4.53236247232275,0.091,0.003,4.03055693174563e-142
"ENSG00000165389",1.99911147953998e-144,2.2586439289641,0.293,0.067,1.08531762224226e-140
"ENSG00000117984",2.02740763674895e-144,0.290219403758296,0.795,0.369,1.100679605991e-140
"ENSG00000168938",3.27577132522398e-144,2.31622390841709,0.219,0.037,1.7784162524641e-140
"ENSG00000148344",5.50673457857378e-144,4.06875114518716,0.094,0.004,2.98960620270771e-140
"ENSG00000102879",1.17617775001668e-143,-4.44826857466281,0.028,0.424,6.38546900484058e-140
"ENSG00000197712",1.44465341172186e-142,2.53807853669834,0.208,0.034,7.84302337223798e-139
"ENSG00000108821",9.53586227019975e-141,0.58581212732771,0.25,0.05,5.17701962649144e-137
"ENSG00000136810",1.91960592502583e-140,1.06264649947292,0.716,0.351,1.04215405669652e-136
"ENSG00000112379",2.12302588664099e-140,2.99358788131037,0.146,0.015,1.15259075385739e-136
"ENSG00000186832",2.3485559352318e-140,2.4267994533731,0.168,0.021,1.27503101723735e-136
"ENSG00000162522",2.8776882719789e-140,3.10806929590397,0.154,0.018,1.56229696285734e-136
"ENSG00000158747",7.93076647835256e-140,1.76913853963468,0.265,0.055,4.30561312109761e-136
"ENSG00000173457",1.6956105044667e-139,1.02885800419131,0.625,0.249,9.20546942874972e-136
"ENSG00000082074",4.45732093727427e-139,-5.27197454515432,0.012,0.397,2.4198795368462e-135
"ENSG00000167286",5.69707724595625e-139,-5.75368782100418,0.018,0.401,3.09294323682965e-135
"ENSG00000103187",8.67369373939322e-139,-3.73529989365349,0.061,0.448,4.70894833111658e-135
"ENSG00000169894",1.83860249866162e-138,6.09259788714153,0.067,0.001,9.98177296523396e-135
"ENSG00000198643",3.23977189346577e-137,5.29367158715451,0.077,0.002,1.75887216096257e-133
"ENSG00000277734",1.42336328862291e-136,-5.79457415414872,0.014,0.393,7.72743929393379e-133
"ENSG00000141526",8.89969649950469e-136,1.46820330139163,0.417,0.128,4.83164522958109e-132
"ENSG00000197321",2.85592945928696e-135,2.2833333750753,0.223,0.041,1.55048410344689e-131
"ENSG00000183844",4.58121810270935e-135,3.90067074653213,0.106,0.007,2.48714330796091e-131
"ENSG00000126778",1.6981434640138e-134,3.60211783224501,0.124,0.011,9.2192208661309e-131
"ENSG00000178665",1.98307009882549e-134,3.65156517932974,0.107,0.007,1.07660875665236e-130
"ENSG00000165795",4.36810916871996e-133,3.05323545487076,0.189,0.03,2.37144646769807e-129
"ENSG00000011347",1.15843119338089e-132,6.74233064325293,0.062,0,6.28912294886486e-129
"ENSG00000102359",2.35044440156254e-132,4.15845043443616,0.095,0.005,1.2760562656083e-128
"ENSG00000070404",2.51706695903803e-132,2.55955303973855,0.183,0.028,1.36651565206175e-128
"ENSG00000184254",7.22487169206032e-132,3.29031395463135,0.106,0.007,3.92238284161955e-128
"ENSG00000090104",1.31626130788461e-131,-5.97615283588388,0.016,0.385,7.14598264050554e-128
"ENSG00000003147",2.98716844495567e-131,2.23680261002617,0.198,0.033,1.62173374876643e-127
"ENSG00000155307",3.68955805018752e-131,-5.55132387819016,0.012,0.381,2.00306106544681e-127
"ENSG00000123989",4.01783223613354e-131,2.69086366376952,0.168,0.023,2.1812811209969e-127
"ENSG00000029993",6.63885179475177e-131,2.80678008566345,0.186,0.029,3.60423263937073e-127
"ENSG00000163975",2.21861617714804e-130,2.7669718441399,0.16,0.021,1.20448672257367e-126
"ENSG00000163083",3.03669960208447e-130,3.70160586182934,0.098,0.006,1.64862421397166e-126
"ENSG00000162458",1.55925861902614e-129,2.61128716844352,0.176,0.026,8.46521504269293e-126
"ENSG00000162896",2.48129013741768e-129,2.27730801794886,0.215,0.039,1.34709241560406e-125
"ENSG00000109046",1.15824127851076e-128,1.65950158020014,0.848,0.512,6.28809190103491e-125
"ENSG00000211895",2.46088579999558e-128,-4.67796307470531,0.072,0.445,1.3360149008176e-124
"ENSG00000137962",4.04532030159492e-128,2.30590243565002,0.162,0.022,2.19620439173588e-124
"ENSG00000110195",5.20708802942948e-128,2.63891664398024,0.177,0.027,2.82692809117727e-124
"ENSG00000196611",8.36488821732899e-128,3.98844457803441,0.132,0.014,4.54129781318791e-124
"ENSG00000062716",4.03780290991913e-127,1.57091314641494,0.846,0.516,2.19212319979509e-123
"ENSG00000268104",7.87199081045281e-127,3.35207447356214,0.114,0.01,4.27370381099483e-123
"ENSG00000130545",8.2446376068489e-127,3.12365382280968,0.123,0.012,4.47601375675827e-123
"ENSG00000130844",1.60287869271096e-126,-4.15044723502507,0.069,0.429,8.70202842272779e-123
"ENSG00000126709",1.23002744405008e-125,2.2939553964205,0.441,0.175,6.6778189937479e-122
"ENSG00000131746",3.09421944058475e-125,3.1735178825251,0.141,0.017,1.67985173429346e-121
"ENSG00000235169",4.56235752299187e-125,3.43470386396652,0.121,0.012,2.47690389923229e-121
"ENSG00000080824",6.80902783226803e-125,-1.42476536494744,0.98,0.983,3.69662121013831e-121
"ENSG00000131781",1.22989482547958e-124,3.2946165182937,0.127,0.013,6.67709900752862e-121
"ENSG00000156482",2.99137550129629e-124,-1.12973201355436,0.901,0.974,1.62401775965375e-120
"ENSG00000122378",1.99514385877787e-123,2.27596515149592,0.203,0.037,1.0831636009305e-119
"ENSG00000112655",3.30430373368583e-123,3.02036721242597,0.137,0.016,1.79390649701803e-119
"ENSG00000198125",8.16877603981438e-123,3.91275116077117,0.09,0.005,4.43482851201523e-119
"ENSG00000071242",9.29675739611879e-123,3.04445639265019,0.132,0.015,5.04720959035289e-119
"ENSG00000157514",1.89627326538917e-122,-2.76492269454514,0.218,0.541,1.02948675577978e-118
"ENSG00000186468",1.91475810245517e-121,-1.12134145701444,0.913,0.971,1.03952217382291e-117
"ENSG00000101311",7.09074487713393e-121,2.64497309268367,0.14,0.017,3.84956539379601e-117
"ENSG00000134258",8.85885650035549e-121,5.85509857341488,0.061,0.001,4.80947319404299e-117
"ENSG00000136830",1.79245047092898e-120,2.03409155076606,0.23,0.048,9.73121360667344e-117
"ENSG00000196139",4.22780930907799e-120,1.98309952221102,0.212,0.041,2.29527767389844e-116
"ENSG00000007062",7.41346774097093e-120,2.779026088512,0.13,0.015,4.02477163657312e-116
"ENSG00000030582",9.81254659380385e-120,0.617751374846907,0.585,0.224,5.32723154577611e-116
"ENSG00000168685",2.27781396675621e-119,-6.12345428866825,0.016,0.359,1.23662520255195e-115
"ENSG00000145555",3.52261211967541e-119,2.89608409763069,0.14,0.018,1.91242611977178e-115
"ENSG00000124225",5.1574206466034e-119,1.31211279931258,0.436,0.151,2.79996366904099e-115
"ENSG00000147889",6.94475631959054e-118,2.42780306735506,0.196,0.036,3.77030820590571e-114
"ENSG00000142871",1.07921424800871e-117,1.76403990858816,0.203,0.038,5.85905415243926e-114
"ENSG00000171858",1.35873239788438e-116,-1.22420239094369,0.866,0.919,7.37655818811427e-113
"ENSG00000087495",3.8777551307257e-116,4.92331680226465,0.064,0.002,2.10523326047098e-112
"ENSG00000172818",4.29199194823713e-116,4.17819436973457,0.081,0.004,2.33012242869794e-112
"ENSG00000089127",7.62481587491041e-115,2.07193393303011,0.224,0.048,4.13951253848886e-111
"ENSG00000164543",1.58410600602571e-114,-3.31504526686606,0.08,0.419,8.60011150671357e-111
"ENSG00000166143",3.14231499571197e-114,4.97640486963701,0.066,0.002,1.70596281117203e-110
"ENSG00000177600",8.91990095118542e-114,-1.15047174456974,0.894,0.955,4.84261422639856e-110
"ENSG00000101825",1.1063344837735e-113,2.58085978285544,0.129,0.015,6.00628991240633e-110
"ENSG00000107438",2.14423595688561e-113,1.4337195472622,0.348,0.105,1.1641057009932e-109
"ENSG00000116741",2.89684606641999e-112,-3.21455717337952,0.085,0.423,1.57269772945941e-108
"ENSG00000198851",1.2624724436029e-111,-6.28948242701084,0.008,0.333,6.85396289632013e-108
"ENSG00000138271",2.13750268371234e-111,4.68517357197256,0.064,0.002,1.16045020698743e-107
"ENSG00000150540",2.29261141636303e-111,1.83055638915208,0.255,0.062,1.24465873794349e-107
"ENSG00000128340",2.44238097923566e-111,-3.74400526222112,0.045,0.378,1.32596863362704e-107
"ENSG00000100290",3.44390786729039e-111,2.7812717373848,0.136,0.018,1.86969758115195e-107
"ENSG00000140274",8.57595381574167e-111,5.97086780481028,0.072,0.003,4.65588532656615e-107
"ENSG00000048540",1.37353436682041e-110,3.09685305725934,0.137,0.018,7.45691807746801e-107
"ENSG00000125378",1.70303207751008e-110,3.23306382474733,0.108,0.011,9.24576114880225e-107
"ENSG00000155660",1.84249309784413e-110,1.65951156585251,0.318,0.093,1.00028950281958e-106
"ENSG00000006042",4.84281075948186e-110,2.69368005322597,0.149,0.022,2.6291619613227e-106
"ENSG00000011422",1.47135153460913e-109,0.905358831849942,0.461,0.166,7.98796748139299e-106
"ENSG00000170373",1.8256370651473e-109,2.64724849934663,0.085,0.005,9.91138362668469e-106
"ENSG00000152766",3.79802696604499e-109,2.83934450210032,0.12,0.014,2.06194883986582e-105
"ENSG00000188706",7.44542263782047e-109,2.82535123002082,0.126,0.015,4.04211995007273e-105
"ENSG00000150991",7.5003202234828e-109,-1.09465852872164,0.935,0.962,4.07192384932881e-105
"ENSG00000129514",2.19456031736063e-108,3.16499743075493,0.117,0.013,1.19142679629508e-104
"ENSG00000100600",1.62490453705009e-107,0.881109211923819,0.327,0.095,8.82160673164495e-104
"ENSG00000020633",4.45642402580396e-107,-5.87022398366469,0.01,0.326,2.41939260360897e-103
"ENSG00000169469",1.43492250159849e-106,4.94755000696482,0.077,0.004,7.79019426117821e-103
"ENSG00000146278",1.46498584473875e-106,-1.85152715582076,0.322,0.601,7.9534081510867e-103
"ENSG00000113758",1.17318985035285e-105,2.80452929153671,0.122,0.015,6.3692476975656e-102
"ENSG00000026508",3.57842106637891e-105,-1.76608802699179,0.332,0.616,1.94272479693711e-101
"ENSG00000145287",2.38252505519118e-104,1.73814174713766,0.402,0.152,1.29347285246329e-100
"ENSG00000117298",3.97291751447271e-104,1.66336881889531,0.271,0.072,2.15689691860723e-100
"ENSG00000116133",1.42209485332301e-103,2.23498903965424,0.156,0.026,7.72055295869064e-100
"ENSG00000104783",9.75231100071575e-103,1.66595312420056,0.271,0.074,5.29452964228858e-99
"ENSG00000198074",1.26716765008567e-102,4.29817519810277,0.069,0.003,6.87945317231512e-99
"ENSG00000186529",1.62841846503452e-102,4.14209287819285,0.067,0.003,8.8406838466724e-99
"ENSG00000135821",1.58155416452787e-101,0.539319237149516,0.62,0.267,8.5862575592218e-98
"ENSG00000145730",8.14202307864894e-101,1.99366201965108,0.214,0.049,4.42030432939851e-97
"ENSG00000142235",1.73860954951455e-100,3.25151210777138,0.097,0.009,9.43891124431447e-97
"ENSG00000153714",2.52367167418491e-100,3.39858443815987,0.094,0.009,1.37010135191499e-96
"ENSG00000160654",2.68014538254424e-100,-4.19439523896354,0.035,0.342,1.45505092818327e-96
"ENSG00000150593",3.05132081906801e-100,-3.30010115051603,0.059,0.371,1.65656207267202e-96
"ENSG00000110723",4.03858155089135e-100,2.92763374585415,0.121,0.016,2.19254592397891e-96
"ENSG00000010438",5.00732437446554e-100,2.45093097363977,0.139,0.021,2.71847640289734e-96
"ENSG00000188910",1.27348783894701e-99,4.05463003694251,0.068,0.003,6.91376547764331e-96
"ENSG00000023445",1.40007905311356e-99,-3.33033137224054,0.089,0.399,7.60102917935352e-96
"ENSG00000102760",1.98389191001345e-99,-3.54483203347376,0.105,0.412,1.0770549179463e-95
"ENSG00000116161",2.80061486323431e-99,-2.57336130522545,0.182,0.48,1.52045380924991e-95
"ENSG00000211679",4.8460403215805e-98,-4.8676568131829,0.067,0.382,2.63091529058605e-94
"ENSG00000121039",1.55673730684274e-97,2.15449590332908,0.172,0.033,8.45152683884922e-94
"ENSG00000107742",3.84130517875746e-97,-5.49144593888652,0.011,0.306,2.08544458154743e-93
"ENSG00000112149",8.98762291117818e-97,-5.15008003503956,0.018,0.314,4.87938047847863e-93
"ENSG00000184076",1.16049630990543e-96,0.879006247158925,0.696,0.368,6.30033446647659e-93
"ENSG00000125354",1.95376938272544e-96,-4.18792871017967,0.031,0.329,1.06070139788164e-92
"ENSG00000134193",2.29758011568469e-96,4.54464997541323,0.104,0.012,1.24735624480522e-92
"ENSG00000049759",9.70897132299375e-96,2.29737672071978,0.161,0.03,5.27100053125331e-92
"ENSG00000150938",7.50568012835525e-95,1.92100547281232,0.189,0.041,4.07483374168407e-91
"ENSG00000163293",1.06907497255468e-94,3.9904996995228,0.065,0.003,5.80400802599933e-91
"ENSG00000149948",1.15643328843192e-94,2.24511485237862,0.134,0.021,6.27827632289691e-91
"ENSG00000257084",1.90482982781021e-94,3.84924584716944,0.07,0.004,1.03413211351816e-90
"ENSG00000135773",2.55747259653257e-94,4.70998186555506,0.052,0.001,1.38845187265753e-90
"ENSG00000163209",2.90090848988952e-94,4.39794309783329,0.068,0.004,1.57490321916102e-90
"ENSG00000137501",3.49647560681833e-94,1.68658039318681,0.257,0.071,1.89823660694167e-90
"ENSG00000152601",4.83327578044716e-94,-2.05793660073989,0.191,0.497,2.62398542120476e-90
"ENSG00000136490",5.94560340488262e-94,-4.54803638791488,0.021,0.31,3.22786808851078e-90
"ENSG00000139278",1.8733412923328e-93,-5.68642831185758,0.01,0.294,1.01703698760748e-89
"ENSG00000051108",3.28331028789451e-93,-1.91609398852485,0.321,0.586,1.78250915529793e-89
"ENSG00000000003",6.09696728715097e-93,2.53182593505565,0.12,0.017,3.31004354019426e-89
"ENSG00000100097",9.33903014996878e-93,-2.35386894626326,0.163,0.474,5.07015946841805e-89
"ENSG00000113594",1.01131120267144e-92,3.42115907436134,0.081,0.007,5.49040851930322e-89
"ENSG00000169508",1.36718859347021e-92,-6.3053856664495,0.009,0.291,7.4224668739498e-89
"ENSG00000115112",1.58032335266742e-92,4.54577051530715,0.063,0.003,8.5795754816314e-89
"ENSG00000184564",2.44607573864208e-92,3.98062945549873,0.071,0.004,1.32797451850878e-88
"ENSG00000135549",5.24577568065523e-92,1.92969151579528,0.152,0.027,2.84793161702772e-88
"ENSG00000076716",6.37724040781114e-92,2.99812294072582,0.104,0.012,3.46220381740067e-88
"ENSG00000153234",6.95574865298951e-92,-2.13208146004403,0.228,0.518,3.77627594370801e-88
"ENSG00000179178",8.16345788829974e-92,2.74883220919488,0.109,0.014,4.43194128755793e-88
"ENSG00000165792",5.78716873368092e-91,2.25862897247935,0.229,0.062,3.14185390551537e-87
"ENSG00000158825",7.5235124406905e-91,1.70631196130989,0.178,0.037,4.08451490405087e-87
"ENSG00000078596",7.60380612117354e-91,-6.64256321017793,0.004,0.281,4.12810634318511e-87
"ENSG00000107957",3.23932999428369e-90,1.78225776652938,0.211,0.052,1.75863225389662e-86
"ENSG00000166681",3.42997902670506e-90,1.78374137505562,0.222,0.057,1.86213561359818e-86
"ENSG00000188761",5.05006588156675e-90,3.65779713304126,0.068,0.004,2.74168076710259e-86
"ENSG00000186007",8.5362560556715e-90,3.62919736630129,0.074,0.005,4.63433341262406e-86
"ENSG00000024422",1.1154151317648e-89,2.94363524801653,0.1,0.012,6.05558875035111e-86
"ENSG00000183010",1.19137914881114e-89,3.51010364201113,0.076,0.006,6.46799739889569e-86
"ENSG00000131050",1.25938017430937e-89,5.17763399099733,0.048,0.001,6.83717496632555e-86
"ENSG00000005108",1.39975692237145e-89,3.28193023104309,0.076,0.006,7.59928033155459e-86
"ENSG00000065613",2.84838607939855e-89,1.21880417610276,0.375,0.138,1.54638880250547e-85
"ENSG00000143851",3.12133714130317e-89,-4.35748125520088,0.019,0.299,1.69457393401349e-85
"ENSG00000131910",5.4530442351877e-89,3.95915638871483,0.065,0.004,2.9604577152834e-85
"ENSG00000163430",6.66039723036022e-89,1.95459765309546,0.143,0.025,3.61592965636256e-85
"ENSG00000010810",9.77260427705471e-89,-4.487346538813,0.023,0.301,5.305546862013e-85
"ENSG00000196405",1.13865245079689e-88,-3.05841685194665,0.065,0.354,6.1817441553763e-85
